season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,17,Ipswich Town,0.0,0.0,Everton,1.0,0.0,0,Brian Hill,0,0,0,0,176,Ipswich Town,Everton,Ipswich Town,Everton,Everton_Ipswich_Town,Everton_Ipswich Town_1992
1992,36,Everton,0.0,0.0,Ipswich Town,3.0,0.0,0,Brian Hill,0,0,0,0,375,Everton,Ipswich Town,Everton,Ipswich Town,Everton_Ipswich_Town,Everton_Ipswich Town_1992
1993,13,Ipswich Town,0.0,0.0,Everton,0.0,2.0,0,Philip Don,0,0,0,0,594,Everton,Ipswich Town,Ipswich Town,Everton,Everton_Ipswich_Town,Everton_Ipswich Town_1993
1993,29,Everton,0.0,0.0,Ipswich Town,0.0,0.0,0,Roger Milford,0,0,0,0,758,draw,draw,Everton,Ipswich Town,Everton_Ipswich_Town,Everton_Ipswich Town_1993
1994,22,Everton,0.0,0.0,Ipswich Town,4.0,1.0,0,Roger Dilkes,0,0,0,0,1156,Everton,Ipswich Town,Everton,Ipswich Town,Everton_Ipswich_Town,Everton_Ipswich Town_1994
1994,37,Ipswich Town,0.0,0.0,Everton,0.0,1.0,0,Robbie Hart,0,0,0,0,1371,Everton,Ipswich Town,Ipswich Town,Everton,Everton_Ipswich_Town,Everton_Ipswich Town_1994
2000,8,Everton,0.0,0.0,Ipswich Town,0.0,3.0,0,Jeff Winter,0,0,0,0,3357,Ipswich Town,Everton,Everton,Ipswich Town,Everton_Ipswich_Town,Everton_Ipswich Town_2000
2000,28,Ipswich Town,0.0,0.0,Everton,2.0,0.0,0,Graham Poll,0,0,0,0,3557,Ipswich Town,Everton,Ipswich Town,Everton,Everton_Ipswich_Town,Everton_Ipswich Town_2000
2001,9,Ipswich Town,0.0,0.0,Everton,0.0,0.0,0,Clive Wilkes,0,0,0,0,3739,draw,draw,Ipswich Town,Everton,Everton_Ipswich_Town,Everton_Ipswich Town_2001
2001,25,Everton,0.0,0.0,Ipswich Town,1.0,2.0,0,Steve Dunn,0,0,0,0,3912,Ipswich Town,Everton,Everton,Ipswich Town,Everton_Ipswich_Town,Everton_Ipswich Town_2001
