season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1993,8,Blackburn,0.0,0.0,West Ham,0.0,2.0,0,Keith Hackett,0,0,0,0,547,West Ham,Blackburn,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1993
1993,33,West Ham,0.0,0.0,Blackburn,1.0,2.0,0,Terence Holbrook,0,0,0,0,892,Blackburn,West Ham,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1993
1994,23,Blackburn,0.0,0.0,West Ham,4.0,2.0,0,Kelvin Morton,0,0,0,0,1165,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1994
1994,40,West Ham,0.0,0.0,Blackburn,2.0,0.0,0,Kelvin Morton,0,0,0,0,1351,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1994
1995,10,West Ham,0.0,0.0,Blackburn,1.0,1.0,0,Stephen Lodge,0,0,0,0,1482,draw,draw,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1995
1995,16,Blackburn,0.0,0.0,West Ham,4.0,2.0,0,Keith Burge,0,0,0,0,1540,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1995
1996,11,West Ham,0.0,0.0,Blackburn,2.0,1.0,0,Mike Reed,0,0,0,0,1870,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1996
1996,25,Blackburn,0.0,0.0,West Ham,2.0,1.0,0,Alan Wilkie,0,0,0,0,2000,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1996
1997,19,Blackburn,0.0,0.0,West Ham,3.0,0.0,0,Gerald Ashby,0,0,0,0,2332,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1997
1997,35,West Ham,0.0,0.0,Blackburn,2.0,1.0,0,Paul Durkin,0,0,0,0,2487,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1997
1998,8,Blackburn,0.0,0.0,West Ham,3.0,0.0,0,Keith Burge,0,0,0,0,2595,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_1998
1998,27,West Ham,0.0,0.0,Blackburn,2.0,0.0,0,Steve Dunn,0,0,0,0,2787,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_1998
2001,9,Blackburn,0.0,0.0,West Ham,7.0,1.0,0,Andy D'Urso,0,0,0,0,3744,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2001
2001,25,West Ham,0.0,0.0,Blackburn,2.0,0.0,0,Peter Jones,0,0,0,0,3913,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2001
2002,21,Blackburn,0.0,0.0,West Ham,2.0,2.0,0,Alan Wiley,0,0,0,0,4250,draw,draw,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2002
2002,25,West Ham,0.0,0.0,Blackburn,2.0,1.0,0,Alan Wiley,0,0,0,0,4289,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2002
2005,1,West Ham,0.0,0.0,Blackburn,3.0,1.0,0,Alan Wiley,0,0,0,0,5187,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2005
2005,16,Blackburn,0.0,0.0,West Ham,3.0,2.0,0,Mike Riley,0,0,0,0,5335,Blackburn,West Ham,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2005
2006,10,West Ham,0.0,0.0,Blackburn,2.0,1.0,0,Alan Wiley,0,0,0,0,5663,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2006
2006,30,Blackburn,0.0,0.0,West Ham,1.0,2.0,0,Howard Webb,0,0,0,0,5856,West Ham,Blackburn,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2006
2007,16,Blackburn,0.0,0.0,West Ham,0.0,1.0,0,Alan Wiley,0,0,0,0,6102,West Ham,Blackburn,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2007
2007,30,West Ham,0.0,0.0,Blackburn,2.0,1.0,0,Martin Atkinson,0,0,0,0,6237,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2007
2008,3,West Ham,0.0,0.0,Blackburn,4.0,1.0,0,Mike Riley,0,0,0,0,6348,West Ham,Blackburn,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2008
2008,30,Blackburn,0.0,0.0,West Ham,1.0,1.0,0,Chris Foy,0,0,0,0,6620,draw,draw,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2008
2009,4,Blackburn,0.0,0.0,West Ham,0.0,0.0,0,Phil Dowd,0,0,0,0,6733,draw,draw,Blackburn,West Ham,Blackburn_West_Ham,Blackburn_West Ham_2009
2009,24,West Ham,0.0,0.0,Blackburn,0.0,0.0,0,Peter Walton,0,0,0,0,6927,draw,draw,West Ham,Blackburn,Blackburn_West_Ham,Blackburn_West Ham_2009
