season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,9,Sheffield Utd,0.9,1.0,Arsenal,1.0,0.0,2019-10-21,Mike Dean,Bramall Lane,Mon,20:00,"30,775",97,Sheffield Utd,Arsenal,Sheffield Utd,Arsenal,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2019
2019,23,Arsenal,1.4,0.8,Sheffield Utd,1.0,1.0,2020-01-18,Mike Dean,Emirates Stadium,Sat,15:00,"60,310",242,draw,draw,Arsenal,Sheffield Utd,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2019
2020,4,Arsenal,0.6,0.2,Sheffield Utd,2.0,1.0,2020-10-04,Lee Mason,Emirates Stadium,Sun,14:00,0,37,Arsenal,Sheffield Utd,Arsenal,Sheffield Utd,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2020
2020,31,Sheffield Utd,0.3,1.7,Arsenal,0.0,3.0,2021-04-11,Peter Bankes,Bramall Lane,Sun,19:00,0,353,Arsenal,Sheffield Utd,Sheffield Utd,Arsenal,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2020
1992,9,Sheffield Utd,0.0,0.0,Arsenal,1.0,1.0,0,Roger Dilkes,0,0,0,0,88,draw,draw,Sheffield Utd,Arsenal,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_1992
1992,23,Arsenal,0.0,0.0,Sheffield Utd,1.0,1.0,0,Gerald Ashby,0,0,0,0,247,draw,draw,Arsenal,Sheffield Utd,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_1992
1993,23,Arsenal,0.0,0.0,Sheffield Utd,3.0,0.0,0,Roger Milford,0,0,0,0,704,Arsenal,Sheffield Utd,Arsenal,Sheffield Utd,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_1993
1993,37,Sheffield Utd,0.0,0.0,Arsenal,1.0,1.0,0,David Frampton,0,0,0,0,852,draw,draw,Sheffield Utd,Arsenal,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_1993
2006,6,Arsenal,0.0,0.0,Sheffield Utd,3.0,0.0,0,Alan Wiley,0,0,0,0,5615,Arsenal,Sheffield Utd,Arsenal,Sheffield Utd,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2006
2006,21,Sheffield Utd,0.0,0.0,Arsenal,1.0,0.0,0,Lee Mason,0,0,0,0,5766,Sheffield Utd,Arsenal,Sheffield Utd,Arsenal,Arsenal_Sheffield_Utd,Arsenal_Sheffield Utd_2006
