season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,3,Blackburn,0.0,0.0,Manchester City,1.0,0.0,0,Robbie Hart,0,0,0,0,25,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_1992
1992,26,Manchester City,0.0,0.0,Blackburn,3.0,2.0,0,Mike Peck,0,0,0,0,280,Manchester City,Blackburn,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_1992
1993,4,Manchester City,0.0,0.0,Blackburn,0.0,2.0,0,T Lloyd,0,0,0,0,498,Blackburn,Manchester City,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_1993
1993,21,Blackburn,0.0,0.0,Manchester City,2.0,0.0,0,Stephen Lodge,0,0,0,0,686,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_1993
1994,20,Manchester City,0.0,0.0,Blackburn,1.0,3.0,0,Paul Danson,0,0,0,0,1137,Blackburn,Manchester City,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_1994
1994,39,Blackburn,0.0,0.0,Manchester City,2.0,3.0,0,Keith Cooper,0,0,0,0,1339,Manchester City,Blackburn,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_1994
1995,20,Blackburn,0.0,0.0,Manchester City,2.0,0.0,0,Keith Cooper,0,0,0,0,1578,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_1995
1995,29,Manchester City,0.0,0.0,Blackburn,1.0,1.0,0,Paul Danson,0,0,0,0,1661,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_1995
2002,6,Manchester City,0.0,0.0,Blackburn,2.0,2.0,0,Mike Dean,0,0,0,0,4102,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2002
2002,29,Blackburn,0.0,0.0,Manchester City,1.0,0.0,0,Steve Dunn,0,0,0,0,4327,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2002
2003,3,Blackburn,0.0,0.0,Manchester City,2.0,3.0,0,Alan Wiley,0,0,0,0,4446,Manchester City,Blackburn,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2003
2003,22,Manchester City,0.0,0.0,Blackburn,1.0,1.0,0,Mike Dean,0,0,0,0,4636,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2003
2004,13,Manchester City,0.0,0.0,Blackburn,1.0,1.0,0,Mark Clattenburg,0,0,0,0,4931,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2004
2004,35,Blackburn,0.0,0.0,Manchester City,0.0,0.0,0,Chris Foy,0,0,0,0,5145,draw,draw,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2004
2005,13,Manchester City,0.0,0.0,Blackburn,0.0,0.0,0,Martin Atkinson,0,0,0,0,5305,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2005
2005,38,Blackburn,0.0,0.0,Manchester City,2.0,0.0,0,Howard Webb,0,0,0,0,5561,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2005
2006,5,Blackburn,0.0,0.0,Manchester City,4.0,2.0,0,Martin Atkinson,0,0,0,0,5609,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2006
2006,24,Manchester City,0.0,0.0,Blackburn,0.0,3.0,0,Phil Dowd,0,0,0,0,5795,Blackburn,Manchester City,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2006
2007,5,Blackburn,0.0,0.0,Manchester City,1.0,0.0,0,Mike Dean,0,0,0,0,5992,Blackburn,Manchester City,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2007
2007,19,Manchester City,0.0,0.0,Blackburn,2.0,2.0,0,Howard Webb,0,0,0,0,6134,draw,draw,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2007
2008,20,Blackburn,0.0,0.0,Manchester City,2.0,2.0,0,Howard Webb,0,0,0,0,6515,draw,draw,Blackburn,Manchester City,Blackburn_Manchester_City,Blackburn_Manchester City_2008
2008,35,Manchester City,0.0,0.0,Blackburn,3.0,1.0,0,Mike Dean,0,0,0,0,6670,Manchester City,Blackburn,Manchester City,Blackburn,Blackburn_Manchester_City,Blackburn_Manchester City_2008
