season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2006,9,Reading,0.0,0.0,Arsenal,0.0,4.0,0,Alan Wiley,0,0,0,0,5654,Arsenal,Reading,Reading,Arsenal,Arsenal_Reading,Arsenal_Reading_2006
2006,29,Arsenal,0.0,0.0,Reading,2.0,1.0,0,Chris Foy,0,0,0,0,5845,Arsenal,Reading,Arsenal,Reading,Arsenal_Reading,Arsenal_Reading_2006
