season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1995,6,Manchester Utd,0.0,0.0,Bolton,3.0,0.0,0,Steve Dunn,0,0,0,0,1441,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_1995
1995,28,Bolton,0.0,0.0,Manchester Utd,0.0,6.0,0,Dermot Gallagher,0,0,0,0,1656,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_1995
1997,7,Bolton,0.0,0.0,Manchester Utd,0.0,0.0,0,Paul Durkin,0,0,0,0,2207,draw,draw,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_1997
1997,25,Manchester Utd,0.0,0.0,Bolton,1.0,1.0,0,Stephen Lodge,0,0,0,0,2387,draw,draw,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_1997
2001,10,Manchester Utd,0.0,0.0,Bolton,1.0,2.0,0,Graham Barber,0,0,0,0,3746,Bolton,Manchester Utd,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2001
2001,24,Bolton,0.0,0.0,Manchester Utd,0.0,4.0,0,Andy D'Urso,0,0,0,0,3896,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2001
2002,5,Manchester Utd,0.0,0.0,Bolton,0.0,1.0,0,Graham Barber,0,0,0,0,4089,Bolton,Manchester Utd,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2002
2002,28,Bolton,0.0,0.0,Manchester Utd,1.0,1.0,0,Andy D'Urso,0,0,0,0,4319,draw,draw,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2002
2003,1,Manchester Utd,0.0,0.0,Bolton,4.0,0.0,0,Paul Durkin,0,0,0,0,4431,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2003
2003,20,Bolton,0.0,0.0,Manchester Utd,1.0,2.0,0,Dermot Gallagher,0,0,0,0,4623,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2003
2004,5,Bolton,0.0,0.0,Manchester Utd,2.0,2.0,0,Matt Messias,0,0,0,0,4848,draw,draw,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2004
2004,19,Manchester Utd,0.0,0.0,Bolton,2.0,0.0,0,Dermot Gallagher,0,0,0,0,4987,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2004
2005,20,Manchester Utd,0.0,0.0,Bolton,4.0,1.0,0,Stephen Bennett,0,0,0,0,5379,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2005
2005,32,Bolton,0.0,0.0,Manchester Utd,1.0,2.0,0,Alan Wiley,0,0,0,0,5495,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2005
2006,10,Bolton,0.0,0.0,Manchester Utd,0.0,4.0,0,Rob Styles,0,0,0,0,5657,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2006
2006,30,Manchester Utd,0.0,0.0,Bolton,4.0,1.0,0,Alan Wiley,0,0,0,0,5857,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2006
2007,14,Bolton,0.0,0.0,Manchester Utd,1.0,0.0,0,Mark Clattenburg,0,0,0,0,6074,Bolton,Manchester Utd,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2007
2007,29,Manchester Utd,0.0,0.0,Bolton,2.0,0.0,0,Alan Wiley,0,0,0,0,6245,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2007
2008,6,Manchester Utd,0.0,0.0,Bolton,2.0,0.0,0,Rob Styles,0,0,0,0,6378,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2008
2008,22,Bolton,0.0,0.0,Manchester Utd,0.0,1.0,0,Andre Marriner,0,0,0,0,6535,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2008
2009,9,Manchester Utd,0.0,0.0,Bolton,2.0,1.0,0,Mark Clattenburg,0,0,0,0,6788,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2009
2009,32,Bolton,0.0,0.0,Manchester Utd,0.0,4.0,0,Martin Atkinson,0,0,0,0,7016,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2009
2010,6,Bolton,0.0,0.0,Manchester Utd,2.0,2.0,0,Phil Dowd,0,0,0,0,7143,draw,draw,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2010
2010,30,Manchester Utd,0.0,0.0,Bolton,1.0,0.0,0,Andre Marriner,0,0,0,0,7375,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2010
2011,4,Bolton,0.0,0.0,Manchester Utd,0.0,5.0,0,Andre Marriner,0,0,0,0,7498,Manchester Utd,Bolton,Bolton,Manchester Utd,Bolton_Manchester_Utd,Bolton_Manchester Utd_2011
2011,21,Manchester Utd,0.0,0.0,Bolton,3.0,0.0,0,Peter Walton,0,0,0,0,7670,Manchester Utd,Bolton,Manchester Utd,Bolton,Bolton_Manchester_Utd,Bolton_Manchester Utd_2011
