season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,11,Manchester City,1.8,0.3,Arsenal,3.0,1.0,2017-11-05,Michael Oliver,Etihad Stadium,Sun,14:15,"54,286",117,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2017
2017,28,Arsenal,1.3,1.5,Manchester City,0.0,3.0,2018-03-01,Andre Marriner,Emirates Stadium,Thu,19:45,"58,420",307,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2017
2018,1,Arsenal,0.5,1.7,Manchester City,0.0,2.0,2018-08-12,Michael Oliver,Emirates Stadium,Sun,16:00,"59,934",9,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2018
2018,25,Manchester City,2.7,0.7,Arsenal,3.0,1.0,2019-02-03,Martin Atkinson,Etihad Stadium,Sun,16:30,"54,483",272,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2018
2019,17,Arsenal,0.5,1.3,Manchester City,0.0,3.0,2019-12-15,Paul Tierney,Emirates Stadium,Sun,16:30,"60,031",184,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2019
2019,28,Manchester City,2.6,0.3,Arsenal,3.0,0.0,2020-06-17,Anthony Taylor,Etihad Stadium,Wed,20:15,0,319,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2019
2020,5,Manchester City,1.3,0.9,Arsenal,1.0,0.0,2020-10-17,Chris Kavanagh,Etihad Stadium,Sat,17:30,0,44,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2020
2020,25,Arsenal,0.3,1.8,Manchester City,0.0,1.0,2021-02-21,Jonathan Moss,Emirates Stadium,Sun,16:30,0,278,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2020
2021,3,Manchester City,4.4,0.2,Arsenal,5.0,0.0,2021-08-28,Martin Atkinson,Etihad Stadium,Sat,12:30,"52,276",22,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2021
2021,21,Arsenal,0.8,2.0,Manchester City,1.0,2.0,2022-01-01,Stuart Attwell,Emirates Stadium,Sat,12:30,"59,757",203,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2021
2022,12,Arsenal,1.6,1.8,Manchester City,1.0,3.0,2023-02-15,Anthony Taylor,Emirates Stadium,Wed,19:30,"60,276",245,Manchester City,Arsenal,Arsenal,Manchester City,Arsenal_Manchester_City,Arsenal_Manchester City_2022
2022,33,Manchester City,2.5,0.5,Arsenal,4.0,1.0,2023-04-26,Michael Oliver,Etihad Stadium,Wed,20:00,"53,482",362,Manchester City,Arsenal,Manchester City,Arsenal,Arsenal_Manchester_City,Arsenal_Manchester City_2022
