season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,9,Southampton,2.0,0.4,West Brom,1.0,0.0,2017-10-21,Graham Scott,St. Mary's Stadium,Sat,17:30,"29,947",95,Southampton,West Brom,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2017
2017,26,West Brom,0.8,0.9,Southampton,2.0,3.0,2018-02-03,Michael Oliver,The Hawthorns,Sat,15:00,"25,911",277,Southampton,West Brom,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2017
2020,4,Southampton,1.2,0.2,West Brom,2.0,0.0,2020-10-04,Chris Kavanagh,St. Mary's Stadium,Sun,12:00,0,35,Southampton,West Brom,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2020
2020,31,West Brom,3.0,1.5,Southampton,3.0,0.0,2021-04-12,Simon Hooper,The Hawthorns,Mon,18:00,0,354,West Brom,Southampton,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2020
2002,6,West Brom,0.0,0.0,Southampton,1.0,0.0,0,Clive Wilkes,0,0,0,0,4099,West Brom,Southampton,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2002
2002,29,Southampton,0.0,0.0,West Brom,1.0,0.0,0,Dermot Gallagher,0,0,0,0,4325,Southampton,West Brom,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2002
2004,12,Southampton,0.0,0.0,West Brom,2.0,2.0,0,Stephen Bennett,0,0,0,0,4920,draw,draw,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2004
2004,27,West Brom,0.0,0.0,Southampton,0.0,0.0,0,Mike Riley,0,0,0,0,5073,draw,draw,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2004
2012,10,West Brom,0.0,0.0,Southampton,2.0,0.0,0,Mark Halsey,0,0,0,0,7944,West Brom,Southampton,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2012
2012,35,Southampton,0.0,0.0,West Brom,0.0,3.0,0,Bobby Madley,0,0,0,0,8187,West Brom,Southampton,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2012
2013,1,West Brom,0.0,0.0,Southampton,0.0,1.0,0,Kevin Friend,0,0,0,0,8230,Southampton,West Brom,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2013
2013,21,Southampton,0.0,0.0,West Brom,1.0,0.0,0,Howard Webb,0,0,0,0,8428,Southampton,West Brom,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2013
2014,2,Southampton,0.0,0.0,West Brom,0.0,0.0,0,Roger East,0,0,0,0,8620,draw,draw,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2014
2014,27,West Brom,0.0,0.0,Southampton,1.0,0.0,0,Philip Dowd,0,0,0,0,8871,West Brom,Southampton,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2014
2015,5,West Brom,0.0,0.0,Southampton,0.0,0.0,0,Stuart Attwell,0,0,0,0,9030,draw,draw,West Brom,Southampton,Southampton_West_Brom,Southampton_West Brom_2015
2015,22,Southampton,0.0,0.0,West Brom,3.0,0.0,0,Martin Atkinson,0,0,0,0,9198,Southampton,West Brom,Southampton,West Brom,Southampton_West_Brom,Southampton_West Brom_2015
