season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1993,11,Liverpool,0.0,0.0,Oldham Athletic,2.0,1.0,0,Alan Wilkie,0,0,0,0,577,Liverpool,Oldham Athletic,Liverpool,Oldham Athletic,Liverpool_Oldham_Athletic,Liverpool_Oldham Athletic_1993
1993,26,Oldham Athletic,0.0,0.0,Liverpool,0.0,3.0,0,John Lloyd,0,0,0,0,732,Liverpool,Oldham Athletic,Oldham Athletic,Liverpool,Liverpool_Oldham_Athletic,Liverpool_Oldham Athletic_1993
