season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,20,Coventry City,0.0,0.0,Liverpool,5.0,1.0,0,Kelvin Morton,0,0,0,0,216,Coventry City,Liverpool,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1992
1992,40,Liverpool,0.0,0.0,Coventry City,4.0,0.0,0,Tony Ward,0,0,0,0,415,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1992
1993,6,Coventry City,0.0,0.0,Liverpool,1.0,0.0,0,Keith Burge,0,0,0,0,523,Coventry City,Liverpool,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1993
1993,31,Liverpool,0.0,0.0,Coventry City,1.0,0.0,0,Alan Wilkie,0,0,0,0,778,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1993
1994,17,Coventry City,0.0,0.0,Liverpool,1.0,1.0,0,Keith Burge,0,0,0,0,1105,draw,draw,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1994
1994,30,Liverpool,0.0,0.0,Coventry City,2.0,3.0,0,Mike Reed,0,0,0,0,1271,Coventry City,Liverpool,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1994
1995,9,Liverpool,0.0,0.0,Coventry City,0.0,0.0,0,Paul Danson,0,0,0,0,1470,draw,draw,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1995
1995,34,Coventry City,0.0,0.0,Liverpool,1.0,0.0,0,Peter Jones,0,0,0,0,1710,Coventry City,Liverpool,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1995
1996,4,Coventry City,0.0,0.0,Liverpool,0.0,1.0,0,Graham Poll,0,0,0,0,1797,Liverpool,Coventry City,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1996
1996,33,Liverpool,0.0,0.0,Coventry City,1.0,2.0,0,Paul Danson,0,0,0,0,2084,Coventry City,Liverpool,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1996
1997,19,Liverpool,0.0,0.0,Coventry City,1.0,0.0,0,Paul Alcock,0,0,0,0,2325,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1997
1997,35,Coventry City,0.0,0.0,Liverpool,1.0,1.0,0,Bill Burns,0,0,0,0,2489,draw,draw,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1997
1998,4,Liverpool,0.0,0.0,Coventry City,2.0,0.0,0,Dermot Gallagher,0,0,0,0,2559,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1998
1998,23,Coventry City,0.0,0.0,Liverpool,2.0,1.0,0,Mike Riley,0,0,0,0,2751,Coventry City,Liverpool,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1998
1999,18,Liverpool,0.0,0.0,Coventry City,2.0,0.0,0,Andy D'Urso,0,0,0,0,3077,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_1999
1999,31,Coventry City,0.0,0.0,Liverpool,0.0,3.0,0,Mike Reed,0,0,0,0,3209,Liverpool,Coventry City,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_1999
2000,13,Liverpool,0.0,0.0,Coventry City,4.0,1.0,0,Mike Riley,0,0,0,0,3413,Liverpool,Coventry City,Liverpool,Coventry City,Coventry_City_Liverpool,Coventry City_Liverpool_2000
2000,36,Coventry City,0.0,0.0,Liverpool,0.0,2.0,0,Stephen Bennett,0,0,0,0,3634,Liverpool,Coventry City,Coventry City,Liverpool,Coventry_City_Liverpool,Coventry City_Liverpool_2000
