season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,11,Liverpool,0.0,0.0,Sheffield Weds,1.0,0.0,0,Martin Bodenham,0,0,0,0,112,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1992
1992,31,Sheffield Weds,0.0,0.0,Liverpool,1.0,1.0,0,Vic Callow,0,0,0,0,324,draw,draw,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1992
1993,1,Liverpool,0.0,0.0,Sheffield Weds,2.0,0.0,0,Gerald Ashby,0,0,0,0,470,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1993
1993,18,Sheffield Weds,0.0,0.0,Liverpool,3.0,1.0,0,Jim Borrett,0,0,0,0,655,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1993
1994,8,Liverpool,0.0,0.0,Sheffield Weds,4.0,1.0,0,Gary Willard,0,0,0,0,1007,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1994
1994,31,Sheffield Weds,0.0,0.0,Liverpool,1.0,2.0,0,David Elleray,0,0,0,0,1233,Liverpool,Sheffield Weds,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1994
1995,1,Liverpool,0.0,0.0,Sheffield Weds,1.0,0.0,0,Paul Durkin,0,0,0,0,1389,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1995
1995,23,Sheffield Weds,0.0,0.0,Liverpool,1.0,1.0,0,David Elleray,0,0,0,0,1601,draw,draw,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1995
1996,16,Liverpool,0.0,0.0,Sheffield Weds,0.0,1.0,0,Mike Reed,0,0,0,0,1924,Sheffield Weds,Liverpool,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1996
1996,38,Sheffield Weds,0.0,0.0,Liverpool,1.0,1.0,0,David Elleray,0,0,0,0,2142,draw,draw,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1996
1997,6,Liverpool,0.0,0.0,Sheffield Weds,2.0,1.0,0,Graham Poll,0,0,0,0,2196,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1997
1997,26,Sheffield Weds,0.0,0.0,Liverpool,3.0,3.0,0,Mike Reed,0,0,0,0,2397,draw,draw,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1997
1998,18,Liverpool,0.0,0.0,Sheffield Weds,2.0,0.0,0,Alan Wilkie,0,0,0,0,2696,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1998
1998,37,Sheffield Weds,0.0,0.0,Liverpool,1.0,0.0,0,Peter Jones,0,0,0,0,2886,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1998
1999,1,Sheffield Weds,0.0,0.0,Liverpool,1.0,2.0,0,Graham Poll,0,0,0,0,2908,Liverpool,Sheffield Weds,Sheffield Weds,Liverpool,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1999
1999,17,Liverpool,0.0,0.0,Sheffield Weds,4.0,1.0,0,Paul Durkin,0,0,0,0,3069,Liverpool,Sheffield Weds,Liverpool,Sheffield Weds,Liverpool_Sheffield_Weds,Liverpool_Sheffield Weds_1999
