season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,15,Ipswich Town,0.0,0.0,Southampton,0.0,0.0,0,Roger Dilkes,0,0,0,0,157,draw,draw,Ipswich Town,Southampton,Ipswich_Town_Southampton,Ipswich Town_Southampton_1992
1992,34,Southampton,0.0,0.0,Ipswich Town,4.0,3.0,0,David Elleray,0,0,0,0,352,Southampton,Ipswich Town,Southampton,Ipswich Town,Ipswich_Town_Southampton,Ipswich Town_Southampton_1992
1993,2,Ipswich Town,0.0,0.0,Southampton,1.0,0.0,0,Alan Wilkie,0,0,0,0,477,Ipswich Town,Southampton,Ipswich Town,Southampton,Ipswich_Town_Southampton,Ipswich Town_Southampton_1993
1993,19,Southampton,0.0,0.0,Ipswich Town,0.0,1.0,0,Gerald Ashby,0,0,0,0,665,Ipswich Town,Southampton,Southampton,Ipswich Town,Ipswich_Town_Southampton,Ipswich Town_Southampton_1993
1994,8,Southampton,0.0,0.0,Ipswich Town,3.0,1.0,0,Gerald Ashby,0,0,0,0,1002,Southampton,Ipswich Town,Southampton,Ipswich Town,Ipswich_Town_Southampton,Ipswich Town_Southampton_1994
1994,31,Ipswich Town,0.0,0.0,Southampton,2.0,1.0,0,Peter Jones,0,0,0,0,1237,Ipswich Town,Southampton,Ipswich Town,Southampton,Ipswich_Town_Southampton,Ipswich Town_Southampton_1994
2000,18,Ipswich Town,0.0,0.0,Southampton,3.0,1.0,0,Barry Knight,0,0,0,0,3461,Ipswich Town,Southampton,Ipswich Town,Southampton,Ipswich_Town_Southampton,Ipswich Town_Southampton_2000
2000,31,Southampton,0.0,0.0,Ipswich Town,0.0,3.0,0,Alan Wiley,0,0,0,0,3591,Ipswich Town,Southampton,Southampton,Ipswich Town,Ipswich_Town_Southampton,Ipswich Town_Southampton_2000
2001,6,Southampton,0.0,0.0,Ipswich Town,3.0,3.0,0,Uriah Rennie,0,0,0,0,3758,draw,draw,Southampton,Ipswich Town,Ipswich_Town_Southampton,Ipswich Town_Southampton_2001
2001,28,Ipswich Town,0.0,0.0,Southampton,1.0,3.0,0,Mark Halsey,0,0,0,0,3935,Southampton,Ipswich Town,Ipswich Town,Southampton,Ipswich_Town_Southampton,Ipswich Town_Southampton_2001
