season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2020,13,Leeds United,2.7,1.5,Newcastle Utd,5.0,2.0,2020-12-16,Simon Hooper,Elland Road,Wed,18:00,0,133,Leeds United,Newcastle Utd,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2020
2020,20,Newcastle Utd,1.4,0.7,Leeds United,1.0,2.0,2021-01-26,Anthony Taylor,St. James' Park,Tue,18:00,0,212,Leeds United,Newcastle Utd,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2020
2021,5,Newcastle Utd,1.3,1.5,Leeds United,1.0,1.0,2021-09-17,Mike Dean,St. James' Park,Fri,20:00,"50,407",44,draw,draw,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2021
2021,23,Leeds United,0.7,0.9,Newcastle Utd,0.0,1.0,2022-01-22,Chris Kavanagh,Elland Road,Sat,15:00,"36,405",231,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2021
2022,18,Newcastle Utd,2.2,0.4,Leeds United,0.0,0.0,2022-12-31,Simon Hooper,St James' Park,Sat,15:00,"52,211",175,draw,draw,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2022
2022,36,Leeds United,2.1,2.4,Newcastle Utd,2.0,2.0,2023-05-13,Simon Hooper,Elland Road,Sat,12:30,"36,955",393,draw,draw,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2022
1993,22,Newcastle Utd,0.0,0.0,Leeds United,1.0,1.0,0,Philip Don,0,0,0,0,688,draw,draw,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1993
1993,36,Leeds United,0.0,0.0,Newcastle Utd,1.0,1.0,0,Keith Cooper,0,0,0,0,837,draw,draw,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1993
1994,20,Leeds United,0.0,0.0,Newcastle Utd,0.0,0.0,0,Joe Worrall,0,0,0,0,1138,draw,draw,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1994
1994,39,Newcastle Utd,0.0,0.0,Leeds United,1.0,2.0,0,Paul Danson,0,0,0,0,1331,Leeds United,Newcastle Utd,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1994
1995,15,Newcastle Utd,0.0,0.0,Leeds United,2.0,1.0,0,Steve Dunn,0,0,0,0,1526,Newcastle Utd,Leeds United,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1995
1995,37,Leeds United,0.0,0.0,Newcastle Utd,0.0,1.0,0,Keith Burge,0,0,0,0,1752,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1995
1996,7,Leeds United,0.0,0.0,Newcastle Utd,0.0,1.0,0,Paul Alcock,0,0,0,0,1828,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1996
1996,21,Newcastle Utd,0.0,0.0,Leeds United,3.0,0.0,0,Paul Danson,0,0,0,0,1971,Newcastle Utd,Leeds United,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1996
1997,11,Leeds United,0.0,0.0,Newcastle Utd,4.0,1.0,0,David Elleray,0,0,0,0,2247,Leeds United,Newcastle Utd,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1997
1997,27,Newcastle Utd,0.0,0.0,Leeds United,1.0,1.0,0,Gary Willard,0,0,0,0,2408,draw,draw,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1997
1998,19,Newcastle Utd,0.0,0.0,Leeds United,0.0,3.0,0,Gary Willard,0,0,0,0,2711,Leeds United,Newcastle Utd,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1998
1998,24,Leeds United,0.0,0.0,Newcastle Utd,0.0,1.0,0,Uriah Rennie,0,0,0,0,2762,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1998
1999,9,Leeds United,0.0,0.0,Newcastle Utd,3.0,2.0,0,Barry Knight,0,0,0,0,2988,Leeds United,Newcastle Utd,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1999
1999,34,Newcastle Utd,0.0,0.0,Leeds United,2.0,2.0,0,David Elleray,0,0,0,0,3247,draw,draw,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_1999
2000,20,Newcastle Utd,0.0,0.0,Leeds United,2.0,1.0,0,Andy D'Urso,0,0,0,0,3477,Newcastle Utd,Leeds United,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2000
2000,24,Leeds United,0.0,0.0,Newcastle Utd,1.0,3.0,0,Alan Wiley,0,0,0,0,3512,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2000
2001,18,Leeds United,0.0,0.0,Newcastle Utd,3.0,4.0,0,Jeff Winter,0,0,0,0,3838,Newcastle Utd,Leeds United,Leeds United,Newcastle Utd,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2001
2001,22,Newcastle Utd,0.0,0.0,Leeds United,3.0,1.0,0,Graham Barber,0,0,0,0,3875,Newcastle Utd,Leeds United,Newcastle Utd,Leeds United,Leeds_United_Newcastle_Utd,Leeds United_Newcastle Utd_2001
