season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,17,Crystal Palace,1.2,1.2,Watford,2.0,1.0,2017-12-12,Lee Mason,Selhurst Park,Tue,20:00,"23,566",177,Crystal Palace,Watford,Crystal Palace,Watford,Crystal_Palace_Watford,Crystal Palace_Watford_2017
2017,35,Watford,0.6,0.3,Crystal Palace,0.0,0.0,2018-04-21,Chris Kavanagh,Vicarage Road Stadium,Sat,15:00,"20,401",376,draw,draw,Watford,Crystal Palace,Crystal_Palace_Watford,Crystal Palace_Watford_2017
2018,3,Watford,1.2,1.0,Crystal Palace,2.0,1.0,2018-08-26,Anthony Taylor,Vicarage Road Stadium,Sun,13:30,"20,014",28,Watford,Crystal Palace,Watford,Crystal Palace,Crystal_Palace_Watford,Crystal Palace_Watford_2018
2018,22,Crystal Palace,1.3,1.6,Watford,1.0,2.0,2019-01-12,Paul Tierney,Selhurst Park,Sat,15:00,"25,010",234,Watford,Crystal Palace,Crystal Palace,Watford,Crystal_Palace_Watford,Crystal Palace_Watford_2018
2019,16,Watford,1.4,0.2,Crystal Palace,0.0,0.0,2019-12-07,Martin Atkinson,Vicarage Road Stadium,Sat,15:00,"20,070",167,draw,draw,Watford,Crystal Palace,Crystal_Palace_Watford,Crystal Palace_Watford_2019
2019,29,Crystal Palace,0.8,0.6,Watford,1.0,0.0,2020-03-07,Anthony Taylor,Selhurst Park,Sat,15:00,"25,461",309,Crystal Palace,Watford,Crystal Palace,Watford,Crystal_Palace_Watford,Crystal Palace_Watford_2019
2021,18,Watford,1.4,1.1,Crystal Palace,1.0,4.0,2022-02-23,Andre Marriner,Vicarage Road Stadium,Wed,19:30,"20,012",277,Crystal Palace,Watford,Watford,Crystal Palace,Crystal_Palace_Watford,Crystal Palace_Watford_2021
2021,36,Crystal Palace,2.2,0.4,Watford,1.0,0.0,2022-05-07,Graham Scott,Selhurst Park,Sat,15:00,"24,622",400,Crystal Palace,Watford,Crystal Palace,Watford,Crystal_Palace_Watford,Crystal Palace_Watford_2021
2015,7,Watford,0.0,0.0,Crystal Palace,0.0,1.0,0,Anthony Taylor,0,0,0,0,9054,Crystal Palace,Watford,Watford,Crystal Palace,Crystal_Palace_Watford,Crystal Palace_Watford_2015
2015,26,Crystal Palace,0.0,0.0,Watford,1.0,2.0,0,Robert Madley,0,0,0,0,9238,Watford,Crystal Palace,Crystal Palace,Watford,Crystal_Palace_Watford,Crystal Palace_Watford_2015
