season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,7,Manchester Utd,2.8,0.4,Crystal Palace,4.0,0.0,2017-09-30,Mike Dean,Old Trafford,Sat,15:00,"75,118",69,Manchester Utd,Crystal Palace,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2017
2017,29,Crystal Palace,0.6,1.2,Manchester Utd,2.0,3.0,2018-03-05,Niel Swarbrick,Selhurst Park,Mon,20:00,"25,840",318,Manchester Utd,Crystal Palace,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2017
2018,13,Manchester Utd,0.9,1.2,Crystal Palace,0.0,0.0,2018-11-24,Lee Mason,Old Trafford,Sat,15:00,"74,516",132,draw,draw,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2018
2018,28,Crystal Palace,1.7,1.0,Manchester Utd,1.0,3.0,2019-02-27,Martin Atkinson,Selhurst Park,Wed,20:00,"25,754",303,Manchester Utd,Crystal Palace,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2018
2019,3,Manchester Utd,2.5,1.1,Crystal Palace,1.0,2.0,2019-08-24,Paul Tierney,Old Trafford,Sat,15:00,"73,454",25,Crystal Palace,Manchester Utd,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2019
2019,36,Crystal Palace,0.6,2.2,Manchester Utd,0.0,2.0,2020-07-16,Graham Scott,Selhurst Park,Thu,20:15,0,394,Manchester Utd,Crystal Palace,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2019
2020,2,Manchester Utd,1.2,1.6,Crystal Palace,1.0,3.0,2020-09-19,Martin Atkinson,Old Trafford,Sat,17:30,0,11,Crystal Palace,Manchester Utd,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2020
2020,29,Crystal Palace,0.9,0.9,Manchester Utd,0.0,0.0,2021-03-03,Andre Marriner,Selhurst Park,Wed,20:15,0,298,draw,draw,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2020
2021,15,Manchester Utd,0.9,0.5,Crystal Palace,1.0,0.0,2021-12-05,Craig Pawson,Old Trafford,Sun,14:00,"73,172",160,Manchester Utd,Crystal Palace,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2021
2021,38,Crystal Palace,0.6,0.7,Manchester Utd,1.0,0.0,2022-05-22,Martin Atkinson,Selhurst Park,Sun,16:00,"25,434",440,Crystal Palace,Manchester Utd,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2021
2022,7,Crystal Palace,0.5,2.1,Manchester Utd,1.0,1.0,2023-01-18,Robert Jones,Selhurst Park,Wed,20:00,"23,343",207,draw,draw,Crystal Palace,Manchester Utd,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2022
2022,22,Manchester Utd,2.0,1.3,Crystal Palace,2.0,1.0,2023-02-04,Andre Marriner,Old Trafford,Sat,15:00,"73,420",225,Manchester Utd,Crystal Palace,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_2022
1992,6,Manchester Utd,0.0,0.0,Crystal Palace,1.0,0.0,0,Vic Callow,0,0,0,0,62,Manchester Utd,Crystal Palace,Manchester Utd,Crystal Palace,Crystal_Palace_Manchester_Utd,Crystal Palace_Manchester Utd_1992
