season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1993,7,Newcastle Utd,0.0,0.0,Sheffield Weds,4.0,2.0,0,Roger Dilkes,0,0,0,0,538,Newcastle Utd,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1993
1993,32,Sheffield Weds,0.0,0.0,Newcastle Utd,0.0,1.0,0,Paul Durkin,0,0,0,0,790,Newcastle Utd,Sheffield Weds,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1993
1994,11,Newcastle Utd,0.0,0.0,Sheffield Weds,2.0,1.0,0,Graham Poll,0,0,0,0,1038,Newcastle Utd,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1994
1994,25,Sheffield Weds,0.0,0.0,Newcastle Utd,0.0,0.0,0,Rodger Gifford,0,0,0,0,1188,draw,draw,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1994
1995,3,Sheffield Weds,0.0,0.0,Newcastle Utd,0.0,2.0,0,Paul Alcock,0,0,0,0,1414,Newcastle Utd,Sheffield Weds,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1995
1995,25,Newcastle Utd,0.0,0.0,Sheffield Weds,2.0,0.0,0,Paul Danson,0,0,0,0,1629,Newcastle Utd,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1995
1996,3,Newcastle Utd,0.0,0.0,Sheffield Weds,1.0,2.0,0,Peter Jones,0,0,0,0,1791,Sheffield Weds,Newcastle Utd,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1996
1996,34,Sheffield Weds,0.0,0.0,Newcastle Utd,1.0,1.0,0,Graham Barber,0,0,0,0,2097,draw,draw,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1996
1997,1,Newcastle Utd,0.0,0.0,Sheffield Weds,2.0,1.0,0,Peter Jones,0,0,0,0,2150,Newcastle Utd,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1997
1997,22,Sheffield Weds,0.0,0.0,Newcastle Utd,2.0,1.0,0,David Elleray,0,0,0,0,2358,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1997
1998,13,Newcastle Utd,0.0,0.0,Sheffield Weds,1.0,1.0,0,Peter Jones,0,0,0,0,2651,draw,draw,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1998
1998,33,Sheffield Weds,0.0,0.0,Newcastle Utd,1.0,1.0,0,Paul Alcock,0,0,0,0,2860,draw,draw,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1998
1999,8,Newcastle Utd,0.0,0.0,Sheffield Weds,8.0,0.0,0,Neale Barry,0,0,0,0,2979,Newcastle Utd,Sheffield Weds,Newcastle Utd,Sheffield Weds,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1999
1999,26,Sheffield Weds,0.0,0.0,Newcastle Utd,0.0,2.0,0,Mike Riley,0,0,0,0,3155,Newcastle Utd,Sheffield Weds,Sheffield Weds,Newcastle Utd,Newcastle_Utd_Sheffield_Weds,Newcastle Utd_Sheffield Weds_1999
