season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,3,Wimbledon,0.0,0.0,Coventry City,1.0,2.0,0,Jim Borrett,0,0,0,0,22,Coventry City,Wimbledon,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1992
1992,26,Coventry City,0.0,0.0,Wimbledon,0.0,2.0,0,Rodger Gifford,0,0,0,0,277,Wimbledon,Coventry City,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1992
1993,22,Wimbledon,0.0,0.0,Coventry City,1.0,2.0,0,Martin Bodenham,0,0,0,0,690,Coventry City,Wimbledon,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1993
1993,36,Coventry City,0.0,0.0,Wimbledon,1.0,2.0,0,Martin Bodenham,0,0,0,0,841,Wimbledon,Coventry City,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1993
1994,1,Coventry City,0.0,0.0,Wimbledon,1.0,1.0,0,Rodger Gifford,0,0,0,0,931,draw,draw,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1994
1994,18,Wimbledon,0.0,0.0,Coventry City,2.0,0.0,0,Roger Dilkes,0,0,0,0,1115,Wimbledon,Coventry City,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1994
1995,15,Coventry City,0.0,0.0,Wimbledon,3.0,3.0,0,Robbie Hart,0,0,0,0,1532,draw,draw,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1995
1995,37,Wimbledon,0.0,0.0,Coventry City,0.0,2.0,0,Steve Dunn,0,0,0,0,1743,Coventry City,Wimbledon,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1995
1996,13,Wimbledon,0.0,0.0,Coventry City,2.0,2.0,0,Martin Bodenham,0,0,0,0,1886,draw,draw,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1996
1996,29,Coventry City,0.0,0.0,Wimbledon,1.0,1.0,0,David Elleray,0,0,0,0,2037,draw,draw,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1996
1997,13,Wimbledon,0.0,0.0,Coventry City,1.0,2.0,0,Uriah Rennie,0,0,0,0,2266,Coventry City,Wimbledon,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1997
1997,29,Coventry City,0.0,0.0,Wimbledon,0.0,0.0,0,Jeff Winter,0,0,0,0,2502,draw,draw,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1997
1998,16,Wimbledon,0.0,0.0,Coventry City,2.0,1.0,0,Steve Dunn,0,0,0,0,2678,Wimbledon,Coventry City,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1998
1998,36,Coventry City,0.0,0.0,Wimbledon,2.0,1.0,0,Graham Poll,0,0,0,0,2871,Coventry City,Wimbledon,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1998
1999,3,Wimbledon,0.0,0.0,Coventry City,1.0,1.0,0,Mark Halsey,0,0,0,0,2928,draw,draw,Wimbledon,Coventry City,Coventry_City_Wimbledon,Coventry City_Wimbledon_1999
1999,22,Coventry City,0.0,0.0,Wimbledon,2.0,0.0,0,Stephen Bennett,0,0,0,0,3118,Coventry City,Wimbledon,Coventry City,Wimbledon,Coventry_City_Wimbledon,Coventry City_Wimbledon_1999
