season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2004,16,Crystal Palace,0.0,0.0,Charlton Ath,0.0,1.0,0,Matt Messias,0,0,0,0,4963,Charlton Ath,Crystal Palace,Crystal Palace,Charlton Ath,Charlton_Ath_Crystal_Palace,Charlton Ath_Crystal Palace_2004
2004,38,Charlton Ath,0.0,0.0,Crystal Palace,2.0,2.0,0,Mark Clattenburg,0,0,0,0,5182,draw,draw,Charlton Ath,Crystal Palace,Charlton_Ath_Crystal_Palace,Charlton Ath_Crystal Palace_2004
