season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,14,Stoke City,0.9,2.9,Liverpool,0.0,3.0,2017-11-29,Martin Atkinson,Bill Stokeld Stadium,Wed,20:00,"29,423",150,Liverpool,Stoke City,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2017
2017,36,Liverpool,1.9,0.6,Stoke City,0.0,0.0,2018-04-28,Andre Marriner,Anfield,Sat,12:30,"53,255",382,draw,draw,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2017
2008,5,Liverpool,0.0,0.0,Stoke City,0.0,0.0,0,Andre Marriner,0,0,0,0,6366,draw,draw,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2008
2008,21,Stoke City,0.0,0.0,Liverpool,0.0,0.0,0,Lee Mason,0,0,0,0,6529,draw,draw,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2008
2009,2,Liverpool,0.0,0.0,Stoke City,4.0,0.0,0,Peter Walton,0,0,0,0,6720,Liverpool,Stoke City,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2009
2009,22,Stoke City,0.0,0.0,Liverpool,1.0,1.0,0,Lee Mason,0,0,0,0,6911,draw,draw,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2009
2010,13,Stoke City,0.0,0.0,Liverpool,2.0,0.0,0,Mark Halsey,0,0,0,0,7212,Stoke City,Liverpool,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2010
2010,25,Liverpool,0.0,0.0,Stoke City,2.0,0.0,0,Anthony Taylor,0,0,0,0,7328,Liverpool,Stoke City,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2010
2011,4,Stoke City,0.0,0.0,Liverpool,1.0,0.0,0,Mark Clattenburg,0,0,0,0,7499,Stoke City,Liverpool,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2011
2011,21,Liverpool,0.0,0.0,Stoke City,0.0,0.0,0,Howard Webb,0,0,0,0,7669,draw,draw,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2011
2012,7,Liverpool,0.0,0.0,Stoke City,0.0,0.0,0,Lee Mason,0,0,0,0,7911,draw,draw,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2012
2012,19,Stoke City,0.0,0.0,Liverpool,3.0,1.0,0,Howard Webb,0,0,0,0,8030,Stoke City,Liverpool,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2012
2013,1,Liverpool,0.0,0.0,Stoke City,1.0,0.0,0,Martin Atkinson,0,0,0,0,8226,Liverpool,Stoke City,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2013
2013,21,Stoke City,0.0,0.0,Liverpool,3.0,5.0,0,Anthony Taylor,0,0,0,0,8433,Liverpool,Stoke City,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2013
2014,13,Liverpool,0.0,0.0,Stoke City,1.0,0.0,0,Craig Pawson,0,0,0,0,8728,Liverpool,Stoke City,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2014
2014,38,Stoke City,0.0,0.0,Liverpool,6.0,1.0,0,Anthony Taylor,0,0,0,0,8983,Stoke City,Liverpool,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2014
2015,1,Stoke City,0.0,0.0,Liverpool,0.0,1.0,0,Anthony Taylor,0,0,0,0,8994,Liverpool,Stoke City,Stoke City,Liverpool,Liverpool_Stoke_City,Liverpool_Stoke City_2015
2015,33,Liverpool,0.0,0.0,Stoke City,4.0,1.0,0,Mark Clattenburg,0,0,0,0,9308,Liverpool,Stoke City,Liverpool,Stoke City,Liverpool_Stoke_City,Liverpool_Stoke City_2015
