season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,10,Crystal Palace,2.6,0.8,West Ham,2.0,2.0,2017-10-28,Robert Madley,Selhurst Park,Sat,15:00,"25,242",101,draw,draw,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2017
2017,25,West Ham,1.1,0.9,Crystal Palace,1.0,1.0,2018-01-30,Niel Swarbrick,London Stadium,Tue,19:45,"56,911",265,draw,draw,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2017
2018,16,West Ham,1.2,0.7,Crystal Palace,3.0,2.0,2018-12-08,Anthony Taylor,London Stadium,Sat,15:00,"56,995",166,West Ham,Crystal Palace,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2018
2018,26,Crystal Palace,2.6,1.7,West Ham,1.0,1.0,2019-02-09,Craig Pawson,Selhurst Park,Sat,15:00,"25,552",278,draw,draw,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2018
2019,8,West Ham,1.4,2.1,Crystal Palace,1.0,2.0,2019-10-05,Michael Oliver,London Stadium,Sat,17:30,"59,912",82,Crystal Palace,West Ham,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2019
2019,19,Crystal Palace,2.7,0.9,West Ham,2.0,1.0,2019-12-26,Andre Marriner,Selhurst Park,Thu,15:00,"25,462",199,Crystal Palace,West Ham,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2019
2020,13,West Ham,0.4,1.1,Crystal Palace,1.0,1.0,2020-12-16,David Coote,London Stadium,Wed,20:00,0,135,draw,draw,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2020
2020,20,Crystal Palace,0.7,2.8,West Ham,2.0,3.0,2021-01-26,Stuart Attwell,Selhurst Park,Tue,18:00,0,213,West Ham,Crystal Palace,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2020
2021,3,West Ham,1.3,1.1,Crystal Palace,2.0,2.0,2021-08-28,Stuart Attwell,London Stadium,Sat,15:00,"59,751",24,draw,draw,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2021
2021,21,Crystal Palace,2.4,2.2,West Ham,2.0,3.0,2022-01-01,Darren England,Selhurst Park,Sat,17:30,"24,351",205,West Ham,Crystal Palace,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2021
2022,15,West Ham,0.3,1.0,Crystal Palace,1.0,2.0,2022-11-06,Paul Tierney,London Stadium,Sun,14:00,"62,451",145,Crystal Palace,West Ham,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2022
2022,34,Crystal Palace,2.1,1.7,West Ham,4.0,3.0,2023-04-29,Craig Pawson,Selhurst Park,Sat,12:30,"25,148",367,Crystal Palace,West Ham,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2022
1994,9,West Ham,0.0,0.0,Crystal Palace,1.0,0.0,0,Graham Poll,0,0,0,0,1019,West Ham,Crystal Palace,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_1994
1994,41,Crystal Palace,0.0,0.0,West Ham,1.0,0.0,0,Stephen Lodge,0,0,0,0,1364,Crystal Palace,West Ham,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_1994
1997,13,West Ham,0.0,0.0,Crystal Palace,4.0,1.0,0,David Elleray,0,0,0,0,2303,West Ham,Crystal Palace,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_1997
1997,29,Crystal Palace,0.0,0.0,West Ham,3.0,3.0,0,Graham Poll,0,0,0,0,2514,draw,draw,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_1997
2013,14,Crystal Palace,0.0,0.0,West Ham,1.0,0.0,0,Lee Mason,0,0,0,0,8356,Crystal Palace,West Ham,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2013
2013,35,West Ham,0.0,0.0,Crystal Palace,0.0,1.0,0,Martin Atkinson,0,0,0,0,8568,Crystal Palace,West Ham,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2013
2014,2,Crystal Palace,0.0,0.0,West Ham,1.0,3.0,0,Mark Clattenburg,0,0,0,0,8618,West Ham,Crystal Palace,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2014
2014,27,West Ham,0.0,0.0,Crystal Palace,1.0,3.0,0,Mike Dean,0,0,0,0,8866,Crystal Palace,West Ham,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2014
2015,9,Crystal Palace,0.0,0.0,West Ham,1.0,3.0,0,Mark Clattenburg,0,0,0,0,9071,West Ham,Crystal Palace,Crystal Palace,West Ham,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2015
2015,32,West Ham,0.0,0.0,Crystal Palace,2.0,2.0,0,Mark Clattenburg,0,0,0,0,9293,draw,draw,West Ham,Crystal Palace,Crystal_Palace_West_Ham,Crystal Palace_West Ham_2015
