season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2003,11,Manchester Utd,0.0,0.0,Portsmouth,3.0,0.0,0,Neale Barry,0,0,0,0,4532,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2003
2003,34,Portsmouth,0.0,0.0,Manchester Utd,1.0,0.0,0,Neale Barry,0,0,0,0,4756,Portsmouth,Manchester Utd,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2003
2004,11,Portsmouth,0.0,0.0,Manchester Utd,2.0,0.0,0,Neale Barry,0,0,0,0,4908,Portsmouth,Manchester Utd,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2004
2004,28,Manchester Utd,0.0,0.0,Portsmouth,2.0,1.0,0,Mark Halsey,0,0,0,0,5077,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2004
2005,15,Manchester Utd,0.0,0.0,Portsmouth,3.0,0.0,0,Chris Foy,0,0,0,0,5325,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2005
2005,26,Portsmouth,0.0,0.0,Manchester Utd,1.0,3.0,0,Uriah Rennie,0,0,0,0,5437,Manchester Utd,Portsmouth,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2005
2006,11,Manchester Utd,0.0,0.0,Portsmouth,3.0,0.0,0,Mike Dean,0,0,0,0,5666,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2006
2006,32,Portsmouth,0.0,0.0,Manchester Utd,2.0,1.0,0,Mark Clattenburg,0,0,0,0,5882,Portsmouth,Manchester Utd,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2006
2007,2,Portsmouth,0.0,0.0,Manchester Utd,1.0,1.0,0,Stephen Bennett,0,0,0,0,5958,draw,draw,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2007
2007,24,Manchester Utd,0.0,0.0,Portsmouth,2.0,0.0,0,Martin Atkinson,0,0,0,0,6182,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2007
2008,2,Portsmouth,0.0,0.0,Manchester Utd,0.0,1.0,0,Chris Foy,0,0,0,0,6345,Manchester Utd,Portsmouth,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2008
2008,27,Manchester Utd,0.0,0.0,Portsmouth,2.0,0.0,0,Peter Walton,0,0,0,0,6653,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2008
2009,14,Portsmouth,0.0,0.0,Manchester Utd,1.0,4.0,0,Mike Dean,0,0,0,0,6836,Manchester Utd,Portsmouth,Portsmouth,Manchester Utd,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2009
2009,25,Manchester Utd,0.0,0.0,Portsmouth,5.0,0.0,0,Lee Mason,0,0,0,0,6943,Manchester Utd,Portsmouth,Manchester Utd,Portsmouth,Manchester_Utd_Portsmouth,Manchester Utd_Portsmouth_2009
