season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,5,Chelsea,0.0,0.0,QPR,1.0,0.0,0,Alf Buksh,0,0,0,0,48,Chelsea,QPR,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1992
1992,25,QPR,0.0,0.0,Chelsea,1.0,1.0,0,Tony Ward,0,0,0,0,269,draw,draw,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1992
1993,4,Chelsea,0.0,0.0,QPR,2.0,0.0,0,Keith Burge,0,0,0,0,503,Chelsea,QPR,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1993
1993,21,QPR,0.0,0.0,Chelsea,1.0,1.0,0,Roger Milford,0,0,0,0,866,draw,draw,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1993
1994,40,QPR,0.0,0.0,Chelsea,1.0,0.0,0,Brian Hill,0,0,0,0,1293,QPR,Chelsea,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1994
1994,23,Chelsea,0.0,0.0,QPR,1.0,0.0,0,Gerald Ashby,0,0,0,0,1342,Chelsea,QPR,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1994
1995,22,QPR,0.0,0.0,Chelsea,1.0,2.0,0,David Elleray,0,0,0,0,1599,Chelsea,QPR,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1995
1995,32,Chelsea,0.0,0.0,QPR,1.0,1.0,0,Mike Reed,0,0,0,0,1696,draw,draw,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1995
2011,9,QPR,0.0,0.0,Chelsea,1.0,0.0,0,Chris Foy,0,0,0,0,7551,QPR,Chelsea,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2011
2011,36,Chelsea,0.0,0.0,QPR,6.0,1.0,0,Howard Webb,0,0,0,0,7819,Chelsea,QPR,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2011
2012,4,QPR,0.0,0.0,Chelsea,0.0,0.0,0,Andre Marriner,0,0,0,0,7877,draw,draw,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2012
2012,21,Chelsea,0.0,0.0,QPR,0.0,1.0,0,Lee Mason,0,0,0,0,8053,QPR,Chelsea,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2012
2014,10,Chelsea,0.0,0.0,QPR,2.0,1.0,0,Mike Jones,0,0,0,0,8702,Chelsea,QPR,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2014
2014,32,QPR,0.0,0.0,Chelsea,0.0,1.0,0,Andre Marriner,0,0,0,0,8923,Chelsea,QPR,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2014
