season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2019,2,Norwich City,1.7,0.9,Newcastle Utd,3.0,1.0,2019-08-17,Stuart Attwell,Carrow Road,Sat,15:00,"27,059",12,Norwich City,Newcastle Utd,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2019
2019,25,Newcastle Utd,1.0,2.2,Norwich City,0.0,0.0,2020-02-01,Martin Atkinson,St. James' Park,Sat,15:00,"52,204",271,draw,draw,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2019
2021,14,Newcastle Utd,1.1,1.2,Norwich City,1.0,1.0,2021-11-30,Andy Madley,St. James' Park,Tue,19:30,"50,757",142,draw,draw,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2021
2021,34,Norwich City,0.6,1.9,Newcastle Utd,0.0,3.0,2022-04-23,Chris Kavanagh,Carrow Road,Sat,15:00,"26,910",379,Newcastle Utd,Norwich City,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2021
1993,25,Norwich City,0.0,0.0,Newcastle Utd,1.0,2.0,0,Terence Holbrook,0,0,0,0,725,Newcastle Utd,Norwich City,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_1993
1993,28,Newcastle Utd,0.0,0.0,Norwich City,3.0,0.0,0,Terence Holbrook,0,0,0,0,832,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_1993
1994,22,Norwich City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Brian Hill,0,0,0,0,1163,Norwich City,Newcastle Utd,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_1994
1994,37,Newcastle Utd,0.0,0.0,Norwich City,3.0,0.0,0,Mike Reed,0,0,0,0,1309,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_1994
2004,3,Newcastle Utd,0.0,0.0,Norwich City,2.0,2.0,0,Mark Halsey,0,0,0,0,4833,draw,draw,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2004
2004,34,Norwich City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Andre Marriner,0,0,0,0,5137,Norwich City,Newcastle Utd,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2004
2011,15,Norwich City,0.0,0.0,Newcastle Utd,4.0,2.0,0,Martin Atkinson,0,0,0,0,7606,Norwich City,Newcastle Utd,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2011
2011,29,Newcastle Utd,0.0,0.0,Norwich City,1.0,0.0,0,Phil Dowd,0,0,0,0,7749,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2011
2012,5,Newcastle Utd,0.0,0.0,Norwich City,1.0,0.0,0,Neil Swarbrick,0,0,0,0,7894,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2012
2012,22,Norwich City,0.0,0.0,Newcastle Utd,0.0,0.0,0,Anthony Taylor,0,0,0,0,8054,draw,draw,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2012
2013,12,Newcastle Utd,0.0,0.0,Norwich City,2.0,1.0,0,Mike Dean,0,0,0,0,8337,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2013
2013,23,Norwich City,0.0,0.0,Newcastle Utd,0.0,0.0,0,Chris Foy,0,0,0,0,8449,draw,draw,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2013
2015,9,Newcastle Utd,0.0,0.0,Norwich City,6.0,2.0,0,Anthony Taylor,0,0,0,0,9074,Newcastle Utd,Norwich City,Newcastle Utd,Norwich City,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2015
2015,32,Norwich City,0.0,0.0,Newcastle Utd,3.0,2.0,0,Mike Dean,0,0,0,0,9291,Norwich City,Newcastle Utd,Norwich City,Newcastle Utd,Newcastle_Utd_Norwich_City,Newcastle Utd_Norwich City_2015
