season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1992,19,Middlesbrough,0.0,0.0,Chelsea,0.0,0.0,0,Keren Barratt,0,0,0,0,198,draw,draw,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1992
1992,37,Chelsea,0.0,0.0,Middlesbrough,4.0,0.0,0,Joe Worrall,0,0,0,0,385,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1992
1995,3,Middlesbrough,0.0,0.0,Chelsea,2.0,0.0,0,Stephen Lodge,0,0,0,0,1408,Middlesbrough,Chelsea,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1995
1995,25,Chelsea,0.0,0.0,Middlesbrough,5.0,0.0,0,Keith Cooper,0,0,0,0,1633,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1995
1996,2,Chelsea,0.0,0.0,Middlesbrough,1.0,0.0,0,Gary Willard,0,0,0,0,1785,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1996
1996,32,Middlesbrough,0.0,0.0,Chelsea,1.0,0.0,0,Mike Riley,0,0,0,0,2071,Middlesbrough,Chelsea,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1996
1998,7,Chelsea,0.0,0.0,Middlesbrough,2.0,0.0,0,Mike Reed,0,0,0,0,2590,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1998
1998,28,Middlesbrough,0.0,0.0,Chelsea,0.0,0.0,0,Neale Barry,0,0,0,0,2847,draw,draw,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1998
1999,9,Middlesbrough,0.0,0.0,Chelsea,0.0,1.0,0,Paul Alcock,0,0,0,0,2986,Chelsea,Middlesbrough,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1999
1999,34,Chelsea,0.0,0.0,Middlesbrough,1.0,1.0,0,Uriah Rennie,0,0,0,0,3244,draw,draw,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_1999
2000,18,Middlesbrough,0.0,0.0,Chelsea,1.0,0.0,0,Peter Jones,0,0,0,0,3458,Middlesbrough,Chelsea,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2000
2000,31,Chelsea,0.0,0.0,Middlesbrough,2.0,1.0,0,Peter Jones,0,0,0,0,3583,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2000
2001,7,Chelsea,0.0,0.0,Middlesbrough,2.0,2.0,0,Rob Styles,0,0,0,0,3721,draw,draw,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2001
2001,37,Middlesbrough,0.0,0.0,Chelsea,0.0,2.0,0,Barry Knight,0,0,0,0,4024,Chelsea,Middlesbrough,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2001
2002,14,Chelsea,0.0,0.0,Middlesbrough,1.0,0.0,0,Phil Dowd,0,0,0,0,4177,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2002
2002,18,Middlesbrough,0.0,0.0,Chelsea,1.0,1.0,0,Matt Messias,0,0,0,0,4216,draw,draw,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2002
2003,8,Middlesbrough,0.0,0.0,Chelsea,1.0,2.0,0,Mark Halsey,0,0,0,0,4503,Chelsea,Middlesbrough,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2003
2003,32,Chelsea,0.0,0.0,Middlesbrough,0.0,0.0,0,Mark Halsey,0,0,0,0,4736,draw,draw,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2003
2004,7,Middlesbrough,0.0,0.0,Chelsea,0.0,1.0,0,Mark Halsey,0,0,0,0,4870,Chelsea,Middlesbrough,Middlesbrough,Chelsea,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2004
2004,22,Chelsea,0.0,0.0,Middlesbrough,2.0,0.0,0,Stephen Bennett,0,0,0,0,5024,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2004
2005,15,Chelsea,0.0,0.0,Middlesbrough,1.0,0.0,0,Mike Riley,0,0,0,0,5324,Chelsea,Middlesbrough,Chelsea,Middlesbrough,Chelsea_Middlesbrough,Chelsea_Middlesbrough_2005
