season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,1,Arsenal,2.5,1.5,Leicester City,4.0,3.0,2017-08-11,Mike Dean,Emirates Stadium,Fri,19:45,"59,387",0,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2017
2017,31,Leicester City,2.2,1.4,Arsenal,3.0,1.0,2018-05-09,Graham Scott,King Power Stadium,Wed,19:45,"32,095",405,Leicester City,Arsenal,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2017
2018,9,Arsenal,2.7,0.5,Leicester City,3.0,1.0,2018-10-22,Chris Kavanagh,Emirates Stadium,Mon,20:00,"59,886",97,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2018
2018,36,Leicester City,3.3,0.6,Arsenal,3.0,0.0,2019-04-28,Michael Oliver,King Power Stadium,Sun,12:00,"32,037",400,Leicester City,Arsenal,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2018
2019,12,Leicester City,1.2,1.0,Arsenal,2.0,0.0,2019-11-09,Chris Kavanagh,King Power Stadium,Sat,17:30,"32,209",127,Leicester City,Arsenal,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2019
2019,34,Arsenal,1.1,0.9,Leicester City,1.0,1.0,2020-07-07,Chris Kavanagh,Emirates Stadium,Tue,20:15,0,367,draw,draw,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2019
2020,6,Arsenal,0.7,0.7,Leicester City,0.0,1.0,2020-10-25,Craig Pawson,Emirates Stadium,Sun,19:15,0,60,Leicester City,Arsenal,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2020
2020,26,Leicester City,0.4,2.3,Arsenal,1.0,3.0,2021-02-28,Paul Tierney,King Power Stadium,Sun,12:00,0,289,Arsenal,Leicester City,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2020
2021,10,Leicester City,1.3,0.7,Arsenal,0.0,2.0,2021-10-30,Michael Oliver,King Power Stadium,Sat,12:30,"32,209",99,Arsenal,Leicester City,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2021
2021,29,Arsenal,2.4,0.4,Leicester City,2.0,0.0,2022-03-13,Anthony Taylor,Emirates Stadium,Sun,16:30,"60,111",321,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2021
2022,2,Arsenal,2.7,0.5,Leicester City,4.0,2.0,2022-08-13,Darren England,Emirates Stadium,Sat,15:00,"60,033",15,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_2022
2022,25,Leicester City,0.0,0.7,Arsenal,0.0,1.0,2023-02-25,Craig Pawson,King Power Stadium,Sat,15:00,"32,227",259,Arsenal,Leicester City,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_2022
1994,13,Leicester City,0.0,0.0,Arsenal,2.0,1.0,0,David Elleray,0,0,0,0,1087,Leicester City,Arsenal,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_1994
1994,28,Arsenal,0.0,0.0,Leicester City,1.0,1.0,0,Graham Poll,0,0,0,0,1220,draw,draw,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_1994
1996,3,Leicester City,0.0,0.0,Arsenal,0.0,2.0,0,Graham Barber,0,0,0,0,1786,Arsenal,Leicester City,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_1996
1996,34,Arsenal,0.0,0.0,Leicester City,2.0,0.0,0,Stephen Lodge,0,0,0,0,2095,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_1996
1997,4,Leicester City,0.0,0.0,Arsenal,3.0,3.0,0,Graham Barber,0,0,0,0,2177,draw,draw,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_1997
1997,20,Arsenal,0.0,0.0,Leicester City,2.0,1.0,0,David Elleray,0,0,0,0,2336,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_1997
1998,5,Leicester City,0.0,0.0,Arsenal,1.0,1.0,0,Paul Durkin,0,0,0,0,2567,draw,draw,Leicester City,Arsenal,Arsenal_Leicester_City,Arsenal_Leicester City_1998
1998,26,Arsenal,0.0,0.0,Leicester City,5.0,0.0,0,Paul Durkin,0,0,0,0,2780,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_1998
1999,1,Arsenal,0.0,0.0,Leicester City,2.0,1.0,0,Alan Wilkie,0,0,0,0,2909,Arsenal,Leicester City,Arsenal,Leicester City,Arsenal_Leicester_City,Arsenal_Leicester City_1999
