season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
1993,2,Coventry City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Jim Borrett,0,0,0,0,481,Coventry City,Newcastle Utd,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1993
1993,19,Newcastle Utd,0.0,0.0,Coventry City,4.0,0.0,0,Robbie Hart,0,0,0,0,775,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1993
1994,2,Newcastle Utd,0.0,0.0,Coventry City,4.0,0.0,0,Paul Danson,0,0,0,0,939,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1994
1994,19,Coventry City,0.0,0.0,Newcastle Utd,0.0,0.0,0,Paul Danson,0,0,0,0,1129,draw,draw,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1994
1995,1,Newcastle Utd,0.0,0.0,Coventry City,3.0,0.0,0,Roger Dilkes,0,0,0,0,1387,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1995
1995,23,Coventry City,0.0,0.0,Newcastle Utd,0.0,1.0,0,Peter Jones,0,0,0,0,1609,Newcastle Utd,Coventry City,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1995
1996,17,Coventry City,0.0,0.0,Newcastle Utd,2.0,1.0,0,Peter Jones,0,0,0,0,1935,Coventry City,Newcastle Utd,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1996
1996,31,Newcastle Utd,0.0,0.0,Coventry City,4.0,0.0,0,Gerald Ashby,0,0,0,0,2061,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1996
1997,14,Coventry City,0.0,0.0,Newcastle Utd,2.0,2.0,0,Paul Durkin,0,0,0,0,2277,draw,draw,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1997
1997,30,Newcastle Utd,0.0,0.0,Coventry City,0.0,0.0,0,Peter Jones,0,0,0,0,2438,draw,draw,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1997
1998,6,Coventry City,0.0,0.0,Newcastle Utd,1.0,5.0,0,Rob Harris,0,0,0,0,2575,Newcastle Utd,Coventry City,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1998
1998,25,Newcastle Utd,0.0,0.0,Coventry City,4.0,1.0,0,Steve Dunn,0,0,0,0,2772,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1998
1999,11,Coventry City,0.0,0.0,Newcastle Utd,4.0,1.0,0,Alan Wiley,0,0,0,0,3005,Coventry City,Newcastle Utd,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1999
1999,36,Newcastle Utd,0.0,0.0,Coventry City,2.0,0.0,0,Peter Jones,0,0,0,0,3257,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_1999
2000,4,Coventry City,0.0,0.0,Newcastle Utd,0.0,2.0,0,Alan Wiley,0,0,0,0,3323,Newcastle Utd,Coventry City,Coventry City,Newcastle Utd,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_2000
2000,23,Newcastle Utd,0.0,0.0,Coventry City,3.0,1.0,0,Jeff Winter,0,0,0,0,3501,Newcastle Utd,Coventry City,Newcastle Utd,Coventry City,Coventry_City_Newcastle_Utd,Coventry City_Newcastle Utd_2000
