season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2008,12,Wigan Athletic,0.0,0.0,Stoke City,0.0,0.0,0,Mike Riley,0,0,0,0,6436,draw,draw,Wigan Athletic,Stoke City,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2008
2008,37,Stoke City,0.0,0.0,Wigan Athletic,2.0,0.0,0,Lee Probert,0,0,0,0,6691,Stoke City,Wigan Athletic,Stoke City,Wigan Athletic,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2008
2009,16,Stoke City,0.0,0.0,Wigan Athletic,2.0,2.0,0,Mike Dean,0,0,0,0,6858,draw,draw,Stoke City,Wigan Athletic,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2009
2009,26,Wigan Athletic,0.0,0.0,Stoke City,1.0,1.0,0,Andre Marriner,0,0,0,0,6949,draw,draw,Wigan Athletic,Stoke City,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2009
2010,16,Wigan Athletic,0.0,0.0,Stoke City,2.0,2.0,0,Mike Jones,0,0,0,0,7238,draw,draw,Wigan Athletic,Stoke City,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2010
2010,38,Stoke City,0.0,0.0,Wigan Athletic,0.0,1.0,0,Andre Marriner,0,0,0,0,7460,Wigan Athletic,Stoke City,Stoke City,Wigan Athletic,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2010
2011,19,Stoke City,0.0,0.0,Wigan Athletic,2.0,2.0,0,Michael Oliver,0,0,0,0,7652,draw,draw,Stoke City,Wigan Athletic,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2011
2011,31,Wigan Athletic,0.0,0.0,Stoke City,2.0,0.0,0,Mark Clattenburg,0,0,0,0,7767,Wigan Athletic,Stoke City,Wigan Athletic,Stoke City,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2011
2012,3,Wigan Athletic,0.0,0.0,Stoke City,2.0,2.0,0,Martin Atkinson,0,0,0,0,7867,draw,draw,Wigan Athletic,Stoke City,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2012
2012,24,Stoke City,0.0,0.0,Wigan Athletic,2.0,2.0,0,Mike Jones,0,0,0,0,8077,draw,draw,Stoke City,Wigan Athletic,Stoke_City_Wigan_Athletic,Stoke City_Wigan Athletic_2012
