season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,6,Leicester City,2.8,1.7,Liverpool,2.0,3.0,2017-09-23,Anthony Taylor,King Power Stadium,Sat,17:30,"32,004",62,Liverpool,Leicester City,Leicester City,Liverpool,Leicester_City_Liverpool,Leicester City_Liverpool_2017
2017,21,Liverpool,2.9,0.7,Leicester City,2.0,1.0,2017-12-30,Niel Swarbrick,Anfield,Sat,15:00,"53,226",223,Liverpool,Leicester City,Liverpool,Leicester City,Leicester_City_Liverpool,Leicester City_Liverpool_2017
2018,4,Leicester City,1.0,1.0,Liverpool,1.0,2.0,2018-09-01,Paul Tierney,King Power Stadium,Sat,12:30,"32,149",33,Liverpool,Leicester City,Leicester City,Liverpool,Leicester_City_Liverpool,Leicester City_Liverpool_2018
2018,24,Liverpool,0.6,1.1,Leicester City,1.0,1.0,2019-01-30,Martin Atkinson,Anfield,Wed,20:00,"53,092",262,draw,draw,Liverpool,Leicester City,Leicester_City_Liverpool,Leicester City_Liverpool_2018
2019,8,Liverpool,3.5,0.1,Leicester City,2.0,1.0,2019-10-05,Chris Kavanagh,Anfield,Sat,15:00,"53,322",80,Liverpool,Leicester City,Liverpool,Leicester City,Leicester_City_Liverpool,Leicester City_Liverpool_2019
2019,19,Leicester City,0.1,3.2,Liverpool,0.0,4.0,2019-12-26,Michael Oliver,King Power Stadium,Thu,20:00,"32,211",205,Liverpool,Leicester City,Leicester City,Liverpool,Leicester_City_Liverpool,Leicester City_Liverpool_2019
2020,9,Liverpool,3.1,1.6,Leicester City,3.0,0.0,2020-11-22,Chris Kavanagh,Anfield,Sun,19:15,0,93,Liverpool,Leicester City,Liverpool,Leicester City,Leicester_City_Liverpool,Leicester City_Liverpool_2020
2020,24,Leicester City,1.9,1.7,Liverpool,3.0,1.0,2021-02-13,Anthony Taylor,King Power Stadium,Sat,12:30,0,256,Leicester City,Liverpool,Leicester City,Liverpool,Leicester_City_Liverpool,Leicester City_Liverpool_2020
2021,20,Leicester City,0.4,2.3,Liverpool,1.0,0.0,2021-12-28,Michael Oliver,King Power Stadium,Tue,20:00,"32,230",198,Leicester City,Liverpool,Leicester City,Liverpool,Leicester_City_Liverpool,Leicester City_Liverpool_2021
2021,24,Liverpool,1.8,0.5,Leicester City,2.0,0.0,2022-02-10,Chris Kavanagh,Anfield,Thu,19:45,"53,050",249,Liverpool,Leicester City,Liverpool,Leicester City,Leicester_City_Liverpool,Leicester City_Liverpool_2021
