season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,2,Leicester City,2.0,0.2,Brighton,2.0,0.0,2017-08-19,Lee Probert,King Power Stadium,Sat,15:00,"31,902",14,Leicester City,Brighton,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2017
2017,32,Brighton,1.8,1.2,Leicester City,0.0,2.0,2018-03-31,Chris Kavanagh,The American Express Community Stadium,Sat,15:00,"30,629",338,Leicester City,Brighton,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2017
2018,13,Brighton,1.0,1.2,Leicester City,1.0,1.0,2018-11-24,Chris Kavanagh,The American Express Community Stadium,Sat,15:00,"30,553",135,draw,draw,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2018
2018,28,Leicester City,1.8,1.2,Brighton,2.0,1.0,2019-02-26,Lee Probert,King Power Stadium,Tue,19:45,"30,558",299,Leicester City,Brighton,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2018
2019,13,Brighton,0.6,3.6,Leicester City,0.0,2.0,2019-11-23,Mike Dean,The American Express Community Stadium,Sat,15:00,"30,640",137,Leicester City,Brighton,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2019
2019,31,Leicester City,0.6,1.1,Brighton,0.0,0.0,2020-06-23,Lee Mason,King Power Stadium,Tue,18:00,0,332,draw,draw,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2019
2020,12,Leicester City,1.5,0.9,Brighton,3.0,0.0,2020-12-13,Martin Atkinson,King Power Stadium,Sun,19:15,0,126,Leicester City,Brighton,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2020
2020,27,Brighton,0.8,0.9,Leicester City,1.0,2.0,2021-03-06,Michael Oliver,The American Express Community Stadium,Sat,20:00,0,308,Leicester City,Brighton,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2020
2021,5,Brighton,1.7,1.6,Leicester City,2.0,1.0,2021-09-19,Stuart Attwell,The American Express Community Stadium,Sun,14:00,"31,078",52,Brighton,Leicester City,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2021
2021,23,Leicester City,1.4,1.1,Brighton,1.0,1.0,2022-01-23,Martin Atkinson,King Power Stadium,Sun,14:00,"31,231",237,draw,draw,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2021
2022,6,Brighton,2.6,1.4,Leicester City,5.0,2.0,2022-09-04,Tony Harrington,The American Express Community Stadium,Sun,14:00,"31,185",63,Brighton,Leicester City,Brighton,Leicester City,Brighton_Leicester_City,Brighton_Leicester City_2022
2022,21,Leicester City,0.9,1.7,Brighton,2.0,2.0,2023-01-21,Thomas Bramall,King Power Stadium,Sat,15:00,"32,056",213,draw,draw,Leicester City,Brighton,Brighton_Leicester_City,Brighton_Leicester City_2022
