season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2010,17,Tottenham,0.0,0.0,Chelsea,1.0,1.0,0,Mike Dean,0,0,0,0,7252,draw,draw,Tottenham,Chelsea,Chelsea_Tottenham,Chelsea_Tottenham_2010
2010,35,Chelsea,0.0,0.0,Tottenham,2.0,1.0,0,Andre Marriner,0,0,0,0,7427,Chelsea,Tottenham,Chelsea,Tottenham,Chelsea_Tottenham,Chelsea_Tottenham_2010
