season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,15,Stoke City,1.1,0.4,Swansea City,2.0,1.0,2017-12-02,Craig Pawson,Bill Stokeld Stadium,Sat,15:00,"28,261",157,Stoke City,Swansea City,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2017
2017,38,Swansea City,3.0,1.6,Stoke City,1.0,2.0,2018-05-13,Anthony Taylor,Liberty Stadium,Sun,15:00,"20,673",413,Stoke City,Swansea City,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2017
2011,7,Swansea City,0.0,0.0,Stoke City,2.0,0.0,0,Mike Jones,0,0,0,0,7534,Swansea City,Stoke City,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2011
2011,26,Stoke City,0.0,0.0,Swansea City,2.0,0.0,0,Howard Webb,0,0,0,0,7724,Stoke City,Swansea City,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2011
2012,6,Stoke City,0.0,0.0,Swansea City,2.0,0.0,0,Jon Moss,0,0,0,0,7901,Stoke City,Swansea City,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2012
2012,23,Swansea City,0.0,0.0,Stoke City,3.0,1.0,0,Mike Dean,0,0,0,0,8065,Swansea City,Stoke City,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2012
2013,11,Swansea City,0.0,0.0,Stoke City,3.0,3.0,0,Bobby Madley,0,0,0,0,8335,draw,draw,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2013
2013,26,Stoke City,0.0,0.0,Swansea City,1.0,1.0,0,Jon Moss,0,0,0,0,8482,draw,draw,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2013
2014,8,Stoke City,0.0,0.0,Swansea City,2.0,1.0,0,Michael Oliver,0,0,0,0,8684,Stoke City,Swansea City,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2014
2014,35,Swansea City,0.0,0.0,Stoke City,2.0,0.0,0,Craig Pawson,0,0,0,0,8948,Swansea City,Stoke City,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2014
2015,9,Swansea City,0.0,0.0,Stoke City,0.0,1.0,0,Robert Madley,0,0,0,0,9075,Stoke City,Swansea City,Swansea City,Stoke City,Stoke_City_Swansea_City,Stoke City_Swansea City_2015
2015,32,Stoke City,0.0,0.0,Swansea City,2.0,2.0,0,Martin Atkinson,0,0,0,0,9292,draw,draw,Stoke City,Swansea City,Stoke_City_Swansea_City,Stoke City_Swansea City_2015
