season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2017,10,Arsenal,2.0,0.9,Swansea City,2.0,1.0,2017-10-28,Lee Mason,Emirates Stadium,Sat,15:00,"59,493",100,Arsenal,Swansea City,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2017
2017,25,Swansea City,2.1,1.3,Arsenal,3.0,1.0,2018-01-30,Lee Mason,Liberty Stadium,Tue,19:45,"20,819",266,Swansea City,Arsenal,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2017
2011,4,Arsenal,0.0,0.0,Swansea City,1.0,0.0,0,Stuart Attwell,0,0,0,0,7496,Arsenal,Swansea City,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2011
2011,21,Swansea City,0.0,0.0,Arsenal,3.0,2.0,0,Michael Oliver,0,0,0,0,7673,Swansea City,Arsenal,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2011
2012,15,Arsenal,0.0,0.0,Swansea City,0.0,2.0,0,Mark Clattenburg,0,0,0,0,7988,Swansea City,Arsenal,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2012
2012,30,Swansea City,0.0,0.0,Arsenal,0.0,2.0,0,Jon Moss,0,0,0,0,8135,Arsenal,Swansea City,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2012
2013,6,Swansea City,0.0,0.0,Arsenal,1.0,2.0,0,Mark Clattenburg,0,0,0,0,8282,Arsenal,Swansea City,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2013
2013,29,Arsenal,0.0,0.0,Swansea City,2.0,2.0,0,Lee Probert,0,0,0,0,8528,draw,draw,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2013
2014,11,Swansea City,0.0,0.0,Arsenal,2.0,1.0,0,Philip Dowd,0,0,0,0,8715,Swansea City,Arsenal,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2014
2014,36,Arsenal,0.0,0.0,Swansea City,0.0,1.0,0,Kevin Friend,0,0,0,0,8964,Swansea City,Arsenal,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2014
2015,11,Swansea City,0.0,0.0,Arsenal,0.0,3.0,0,Kevin Friend,0,0,0,0,9089,Arsenal,Swansea City,Swansea City,Arsenal,Arsenal_Swansea_City,Arsenal_Swansea City_2015
2015,28,Arsenal,0.0,0.0,Swansea City,1.0,2.0,0,Robert Madley,0,0,0,0,9261,Swansea City,Arsenal,Arsenal,Swansea City,Arsenal_Swansea_City,Arsenal_Swansea City_2015
