season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2005,1,Wigan Athletic,0.0,0.0,Chelsea,0.0,1.0,0,Mark Clattenburg,0,0,0,0,5194,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2005
2005,16,Chelsea,0.0,0.0,Wigan Athletic,1.0,0.0,0,Howard Webb,0,0,0,0,5334,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2005
2006,19,Wigan Athletic,0.0,0.0,Chelsea,2.0,3.0,0,Mike Dean,0,0,0,0,5752,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2006
2006,23,Chelsea,0.0,0.0,Wigan Athletic,4.0,0.0,0,Martin Atkinson,0,0,0,0,5788,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2006
2007,12,Wigan Athletic,0.0,0.0,Chelsea,0.0,2.0,0,Stephen Bennett,0,0,0,0,6059,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2007
2007,34,Chelsea,0.0,0.0,Wigan Athletic,1.0,1.0,0,Andre Marriner,0,0,0,0,6285,draw,draw,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2007
2008,2,Wigan Athletic,0.0,0.0,Chelsea,0.0,1.0,0,Alan Wiley,0,0,0,0,6343,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2008
2008,27,Chelsea,0.0,0.0,Wigan Athletic,2.0,1.0,0,Lee Probert,0,0,0,0,6585,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2008
2009,7,Wigan Athletic,0.0,0.0,Chelsea,3.0,1.0,0,Phil Dowd,0,0,0,0,6767,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2009
2009,38,Chelsea,0.0,0.0,Wigan Athletic,8.0,0.0,0,Martin Atkinson,0,0,0,0,7078,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2009
2010,2,Wigan Athletic,0.0,0.0,Chelsea,0.0,6.0,0,Mike Dean,0,0,0,0,7102,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2010
2010,32,Chelsea,0.0,0.0,Wigan Athletic,1.0,0.0,0,Howard Webb,0,0,0,0,7399,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2010
2011,16,Wigan Athletic,0.0,0.0,Chelsea,1.0,1.0,0,Martin Atkinson,0,0,0,0,7617,draw,draw,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2011
2011,32,Chelsea,0.0,0.0,Wigan Athletic,2.0,1.0,0,Mike Jones,0,0,0,0,7782,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2011
2012,1,Wigan Athletic,0.0,0.0,Chelsea,0.0,2.0,0,Mike Jones,0,0,0,0,7854,Chelsea,Wigan Athletic,Wigan Athletic,Chelsea,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2012
2012,26,Chelsea,0.0,0.0,Wigan Athletic,4.0,1.0,0,Mike Dean,0,0,0,0,8100,Chelsea,Wigan Athletic,Chelsea,Wigan Athletic,Chelsea_Wigan_Athletic,Chelsea_Wigan Athletic_2012
