season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,team,opponent,match_teams,season_match_teams
2008,2,Stoke City,0.0,0.0,Aston Villa,3.0,2.0,0,Mark Halsey,0,0,0,0,6338,Stoke City,Aston Villa,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2008
2008,27,Aston Villa,0.0,0.0,Stoke City,2.0,2.0,0,Howard Webb,0,0,0,0,6592,draw,draw,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2008
2009,18,Aston Villa,0.0,0.0,Stoke City,1.0,0.0,0,Lee Probert,0,0,0,0,6876,Aston Villa,Stoke City,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2009
2009,30,Stoke City,0.0,0.0,Aston Villa,0.0,0.0,0,Kevin Friend,0,0,0,0,6991,draw,draw,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2009
2010,4,Stoke City,0.0,0.0,Aston Villa,2.0,1.0,0,Lee Probert,0,0,0,0,7125,Stoke City,Aston Villa,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2010
2010,34,Aston Villa,0.0,0.0,Stoke City,1.0,1.0,0,Chris Foy,0,0,0,0,7420,draw,draw,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2010
2011,18,Stoke City,0.0,0.0,Aston Villa,0.0,0.0,0,Mark Clattenburg,0,0,0,0,7641,draw,draw,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2011
2011,33,Aston Villa,0.0,0.0,Stoke City,1.0,1.0,0,Mike Dean,0,0,0,0,7786,draw,draw,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2011
2012,16,Aston Villa,0.0,0.0,Stoke City,0.0,0.0,0,Roger East,0,0,0,0,7997,draw,draw,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2012
2012,32,Stoke City,0.0,0.0,Aston Villa,1.0,3.0,0,Mark Clattenburg,0,0,0,0,8153,Aston Villa,Stoke City,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2012
2013,17,Stoke City,0.0,0.0,Aston Villa,2.0,1.0,0,Craig Pawson,0,0,0,0,8392,Stoke City,Aston Villa,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2013
2013,31,Aston Villa,0.0,0.0,Stoke City,1.0,4.0,0,Mark Clattenburg,0,0,0,0,8526,Stoke City,Aston Villa,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2013
2014,1,Stoke City,0.0,0.0,Aston Villa,0.0,1.0,0,Anthony Taylor,0,0,0,0,8607,Aston Villa,Stoke City,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2014
2014,26,Aston Villa,0.0,0.0,Stoke City,1.0,2.0,0,Roger East,0,0,0,0,8861,Stoke City,Aston Villa,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2014
2015,8,Aston Villa,0.0,0.0,Stoke City,0.0,1.0,0,Mike Jones,0,0,0,0,9057,Stoke City,Aston Villa,Aston Villa,Stoke City,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2015
2015,27,Stoke City,0.0,0.0,Aston Villa,2.0,1.0,0,Kevin Friend,0,0,0,0,9248,Stoke City,Aston Villa,Stoke City,Aston Villa,Aston_Villa_Stoke_City,Aston Villa_Stoke City_2015
