ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
493,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,26-035,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,19,40,47.5,301,156,7,11,63.6,11,19,57.9,0,7,0.0,0.1,0.0,0,1,0,0,27,13,0,0,0,4,13,0,0,0,0,0,1,3,3.00,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,2,4,50.0,2,1,0,1,3,6,0,0,47,4,12,22,14,3,47,2,1,50.0,1,50.0,17,162,56,2,2,1,2,16,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.6,0.9,+0.6,+0.63,,0,4,2,0,0,0,0,9,2,0,100.0,MP
494,Soungoutou Magassa,fr FRA,DF,Monaco,fr Ligue 1,19-312,2003,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,54,63,85.7,858,394,25,28,89.3,27,30,90.0,1,3,33.3,0.0,-0.1,1,5,0,0,63,0,0,0,1,0,0,0,0,0,0,0,0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,3,3,4,0,3,4,75.0,1,0,0,0,5,12,1,0,71,8,33,36,3,0,71,0,0,,0,,58,255,142,1,0,0,1,45,90,100.0,90,1,0,,0,3.00,4,2,+2,+2.00,,2.5,1.8,+0.7,+0.70,,0,4,2,0,0,0,0,15,1,0,100.0,MP
495,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,25-078,1998,1,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,2023,2,1,50.0,2.73,1.36,0.00,0.00,29.2,0,0.03,-0.1,-0.1,16,18,88.9,245,55,5,5,100.0,10,12,83.3,0,0,,0.0,0.0,0,5,0,0,13,5,1,0,0,1,1,0,0,0,0,0,0,1,1.36,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,2,0,30,3,7,16,7,0,30,1,1,100.0,0,0.0,13,80,38,0,0,1,0,12,66,73.3,66,0,0,,0,3.00,2,2,0,0.00,-3.75,1.2,0.7,+0.5,+0.71,-4.23,0,1,0,0,0,0,0,1,1,1,50.0,MP
496,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,26-056,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,4,2,0.00,0.00,0.00,0.00,0.00,2.97,0.00,2.97,2.97,2.97,Matches,2023,1,0,0.0,8.18,0.00,0.00,,11.9,0,0.36,-0.4,-0.4,10,11,90.9,199,40,2,2,100.0,7,8,87.5,1,1,100.0,0.0,0.0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,14,0,0,11,3,1,14,0,0,,0,,11,45,11,0,0,0,0,8,11,12.2,,0,1,11,0,0.00,0,1,-1,-8.18,-7.04,0.5,1.0,-0.5,-3.95,-3.70,0,0,0,0,0,0,0,3,2,2,50.0,MP
497,Frank Magri,fr FRA,FW,Toulouse,fr Ligue 1,23-346,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,6,50.0,27,8,3,4,75.0,0,2,0.0,0,0,,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,1,1,4,5,0,10,0,0,,0,,6,29,5,0,0,2,1,7,8,8.9,,0,1,8,0,3.00,1,0,+1,+11.25,+11.25,0.1,0.1,0.0,+0.08,+0.03,0,0,0,0,0,0,0,0,1,0,100.0,MP
498,Lovro Majer,hr CRO,MF,Rennes,fr Ligue 1,25-211,1998,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,0,1,0.00,0.00,0.00,0.00,0.00,0.14,1.39,1.52,0.14,1.52,Matches,2023,1,0,0.0,5.63,0.00,0.00,,22.0,0,0.03,0.0,0.0,14,16,87.5,277,96,7,8,87.5,5,6,83.3,2,2,100.0,0.1,-0.3,2,1,0,0,15,1,0,0,0,1,0,1,0,1,0,0,1,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,1,6,9,6,2,20,1,1,100.0,0,0.0,17,131,58,0,1,1,0,16,16,17.8,,0,1,16,0,3.00,2,0,+2,+11.25,+8.82,1.2,0.2,+1.0,+5.35,+2.15,0,0,1,0,0,0,0,2,0,0,,MP
499,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,25-065,1998,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,12,17,70.6,187,23,6,7,85.7,4,5,80.0,1,2,50.0,0.0,0.0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,26,1,12,9,5,0,26,0,0,,0,,18,93,29,1,0,5,1,17,58,64.4,58,0,0,,0,1.00,0,0,0,0.00,0.00,0.1,0.5,-0.5,-0.75,+1.03,0,3,0,0,0,0,0,2,0,0,,MP
500,Nemanja Maksimovic,rs SRB,MF,Getafe,es La Liga,28-202,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,19,89.5,287,65,6,6,100.0,9,11,81.8,2,2,100.0,0.4,0.0,0,3,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,2,1,1,6,6,1,0,30,4,12,14,4,2,30,1,0,0.0,1,100.0,15,63,29,1,0,1,0,14,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,0.6,1.4,-0.9,-0.86,,0,0,0,0,0,0,0,5,0,2,0.0,MP
501,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,22-321,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,20,50.0,302,259,2,2,100.0,4,4,100.0,4,14,28.6,0.0,0.0,0,0,0,0,9,11,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,20,22,0,0,0,22,0,0,,0,,8,61,31,0,0,1,0,3,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.1,0.7,+0.4,+0.40,,0,0,1,0,0,0,0,0,0,0,,MP
502,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38-141,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,43,47,91.5,862,484,10,10,100.0,30,30,100.0,3,7,42.9,0.0,0.0,0,1,0,0,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,50,27,48,2,0,0,50,0,0,,0,,42,147,61,0,0,0,0,37,90,100.0,90,1,0,,0,3.00,5,1,+4,+4.00,,4.0,0.4,+3.6,+3.60,,0,0,0,0,0,0,0,1,0,0,,MP
503,Aissa Mandi,dz ALG,DF,Villarreal,es La Liga,31-298,1991,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,1,1,100.0,1.00,1.00,0.00,0.00,11.8,0,0.01,0.0,0.0,59,65,90.8,1052,511,24,25,96.0,30,33,90.9,4,6,66.7,0.1,0.0,0,7,2,0,61,4,2,0,0,0,0,0,0,0,0,0,0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,70,5,34,35,1,1,70,0,0,,0,,40,205,108,0,0,0,1,49,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,0.9,1.1,-0.1,-0.13,,0,1,0,0,0,0,0,8,1,2,33.3,MP
504,Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,25-151,1998,1,1,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,13,76.9,170,68,5,7,71.4,3,3,100.0,1,1,100.0,0.0,0.0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,21,3,10,8,3,0,21,2,0,0.0,1,50.0,13,54,18,0,0,1,3,11,89,98.9,89,0,0,,0,0.00,1,2,-1,-1.01,-1.01,1.2,0.7,+0.4,+0.42,+6.05,0,3,1,0,0,0,0,2,0,0,,MP
505,Benson Manuel,be BEL,FW,Burnley,eng Premier League,26-141,1997,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,5,80.0,43,10,2,2,100.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,0,0,2,7,0,9,4,0,0.0,4,100.0,7,74,24,2,0,0,0,8,17,18.9,,0,1,17,0,0.00,0,1,-1,-5.29,-2.83,0.1,0.9,-0.9,-4.61,-3.69,0,0,0,0,0,0,0,0,0,2,0.0,MP
506,Solly March,eng ENG,FW,Brighton,eng Premier League,29-027,1994,1,1,73,0.8,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,3,7,1.23,0.00,1.23,1.23,1.23,0.50,0.06,0.55,0.50,0.55,Matches,2023,3,2,66.7,3.70,2.47,0.33,0.50,16.5,0,0.13,+0.6,+0.6,24,34,70.6,404,74,10,14,71.4,10,11,90.9,3,5,60.0,0.0,0.0,2,0,1,0,31,3,1,0,0,2,1,1,0,0,0,0,1,4,4.93,1,2,0,0,1,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,44,1,3,18,23,2,44,5,2,40.0,2,40.0,34,158,39,1,0,1,4,36,73,81.1,73,0,0,,0,3.00,2,0,+2,+2.47,-2.83,2.3,0.4,+1.9,+2.31,-1.23,0,1,1,1,0,0,0,4,1,1,50.0,MP
507,Oscar de Marcos,es ESP,DF,Athletic Club,es La Liga,34-124,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,59,81,72.8,953,340,30,32,93.8,23,28,82.1,4,14,28.6,0.0,0.0,0,6,0,0,70,9,0,0,0,8,9,0,0,0,0,2,2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,2,5,40.0,3,0,0,0,1,3,0,0,89,3,19,42,29,0,89,2,0,0.0,2,100.0,60,304,161,1,1,2,0,62,90,100.0,90,1,0,,0,0.00,0,2,-2,-2.00,,0.4,0.9,-0.5,-0.50,,0,3,1,0,0,0,0,9,0,0,,MP
508,Rafa Marin ,es ESP,DF,Alavés,es La Liga,21-089,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,2023,1,0,0.0,1.00,0.00,0.00,,32.5,0,0.01,0.0,0.0,39,45,86.7,827,307,13,14,92.9,17,19,89.5,9,11,81.8,0.0,0.0,1,7,0,0,41,4,3,0,1,0,1,0,0,0,0,0,2,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,2,3,4,0,53,5,18,31,4,1,53,1,1,100.0,0,0.0,30,141,89,0,0,0,0,26,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,0.3,0.7,-0.4,-0.41,,0,3,1,0,0,0,0,8,5,2,71.4,MP
509,Diego Marino,es ESP,GK,Almería,es La Liga,33-099,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,27,85.2,429,237,11,11,100.0,10,10,100.0,2,6,33.3,0.0,0.0,0,1,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,26,32,0,0,0,32,0,0,,0,,22,94,53,0,0,0,0,20,90,100.0,90,1,0,,0,0.00,0,2,-2,-2.00,,1.4,2.1,-0.7,-0.68,,0,0,0,0,0,0,0,1,0,0,,MP
510,Guillermo Maripan,cl CHI,DF,Monaco,fr Ligue 1,29-102,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,30,34,88.2,626,202,6,6,100.0,20,22,90.9,4,6,66.7,0.0,0.0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,1,1,0,1,2,5,0,43,6,25,18,0,0,43,0,0,,0,,27,108,50,0,0,0,0,26,90,100.0,90,1,0,,0,3.00,4,2,+2,+2.00,,2.5,1.8,+0.7,+0.70,,0,2,0,0,0,0,0,2,0,3,0.0,MP
511,Marquinhos,br BRA,FW,Nantes,fr Ligue 1,20-131,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,3,66.7,21,0,2,3,66.7,0,0,,0,0,,0.0,0.0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,1,2,1,1,4,0,0,,0,,2,9,5,0,0,0,1,2,3,3.3,,0,1,3,0,0.00,0,1,-1,-30.00,-30.00,0.1,0.1,0.0,-0.75,-0.72,0,0,0,0,0,0,0,1,0,0,,MP
512,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,29-094,1994,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,28,29,96.6,408,73,16,16,100.0,8,9,88.9,2,2,100.0,0.0,0.0,0,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29,0,2,20,8,0,29,0,0,,0,,26,100,37,1,0,0,0,23,9,10.0,,0,1,9,0,1.00,0,0,0,0.00,0.00,0.1,0.0,+0.1,+1.21,+0.11,0,0,0,0,0,0,0,5,0,1,0.0,MP
513,Roger Marti,es ESP,FW,Cádiz,es La Liga,32-225,1991,1,1,86,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,2,2,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches,2023,5,1,20.0,5.23,1.05,0.00,0.00,14.7,0,0.07,-0.3,-0.3,15,21,71.4,196,37,9,13,69.2,6,8,75.0,0,0,,0.0,0.0,0,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,4,4.19,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,2,0,2,1,2,0,0,28,0,2,14,13,4,28,0,0,,0,,17,37,19,0,0,1,0,22,86,95.6,86,0,0,,0,3.00,1,0,+1,+1.05,+1.05,0.7,0.2,+0.4,+0.47,+1.36,0,0,3,0,0,0,0,5,2,2,50.0,MP
514,Ivan Martin,es ESP,MF,Girona,es La Liga,24-183,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,1,5,5.6,,0,1,5,0,1.00,0,0,0,0.00,0.00,0.0,0.5,-0.5,-7.00,-7.24,0,0,0,0,0,0,0,0,0,1,0.0,MP
515,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,33-129,1990,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.76,0.00,0.76,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,19,23,82.6,288,115,10,12,83.3,5,6,83.3,2,2,100.0,0.1,-0.2,1,1,1,0,20,3,3,0,0,0,0,0,0,0,0,0,1,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,25,1,4,18,3,0,25,0,0,,0,,18,112,58,1,0,1,0,15,24,26.7,,0,1,24,0,3.00,1,0,+1,+3.75,+3.75,1.4,0.0,+1.3,+4.95,+4.23,0,1,1,0,0,0,0,3,1,0,100.0,MP
516,Martinelli,br BRA,FW,Arsenal,eng Premier League,22-059,2001,1,1,85,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,3,3,9,0.00,1.06,1.06,0.00,1.06,0.00,0.17,0.17,0.00,0.17,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,31,33,93.9,556,124,13,14,92.9,15,16,93.8,3,3,100.0,0.2,+0.8,3,0,1,0,31,2,0,0,0,2,1,1,1,0,0,0,0,3,3.18,2,0,1,0,0,0,1,1.06,0,0,1,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,47,0,4,16,27,4,47,4,2,50.0,2,50.0,35,197,91,3,2,1,4,32,85,94.4,85,0,0,,0,3.00,2,1,+1,+1.06,+1.06,0.6,1.2,-0.5,-0.57,-3.97,0,2,2,0,0,0,0,8,1,5,16.7,MP
517,Arnau Martinez,es ESP,DF,Girona,es La Liga,20-113,2003,1,1,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,54,57,94.7,813,194,31,31,100.0,21,23,91.3,2,3,66.7,0.4,-0.4,2,3,1,0,46,11,3,0,0,0,8,0,0,0,0,0,0,3,3.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,3,1,0,2,4,50.0,2,0,0,0,2,6,0,0,63,3,27,28,8,1,63,0,0,,0,,31,233,120,1,0,1,0,36,89,98.9,89,0,0,,0,1.00,1,1,0,0.00,0.00,0.8,0.7,+0.1,+0.08,+28.88,0,1,1,0,0,0,0,9,0,0,,MP
518,Emiliano Martinez,ar ARG,GK,Aston Villa,eng Premier League,30-348,1992,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,23,27,85.2,490,259,10,11,90.9,10,10,100.0,3,6,50.0,0.0,0.0,0,0,0,0,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,24,32,0,0,0,32,0,0,,0,,16,57,34,0,0,0,0,14,90,100.0,90,1,0,,0,0.00,1,5,-4,-4.00,,1.8,3.3,-1.6,-1.58,,0,1,0,0,0,0,0,2,0,0,,MP
519,Lisandro Martinez,ar ARG,DF,Manchester Utd,eng Premier League,25-210,1998,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,36,39,92.3,586,209,17,17,100.0,16,17,94.1,2,4,50.0,0.0,0.0,0,3,1,0,38,1,1,1,0,0,0,0,0,0,0,0,0,2,4.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,41,2,15,24,2,0,41,1,1,100.0,0,0.0,31,204,118,1,0,0,1,32,45,50.0,45,0,0,,0,3.00,0,0,0,0.00,-2.00,0.7,0.3,+0.4,+0.78,+1.59,0,1,0,0,0,0,0,2,0,1,0.0,MP
520,Omar Mascarell,es ESP,MF,Mallorca,es La Liga,30-195,1993,1,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,14,16,87.5,275,114,8,9,88.9,2,2,100.0,4,4,100.0,0.0,0.0,0,2,1,0,14,2,2,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,18,0,3,16,1,0,18,0,0,,0,,9,19,8,0,0,0,0,11,59,65.6,59,0,0,,0,1.00,0,1,-1,-1.53,-4.43,1.2,0.8,+0.4,+0.57,-0.16,0,1,0,0,0,0,0,2,0,0,,MP
521,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,30-282,1992,1,1,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,25,88.0,386,175,10,11,90.9,11,12,91.7,1,2,50.0,0.0,0.0,0,1,0,0,20,5,0,0,0,1,5,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,0,7,12,6,0,25,0,0,,0,,16,69,16,0,0,0,0,16,20,22.2,20,0,0,,0,0.00,0,0,0,0.00,+1.29,0.0,0.2,-0.2,-0.91,-1.75,0,0,0,0,0,0,0,0,0,0,,MP
